plate_number,fir_case_number,crime_type,alert_active,alert_priority
KA-43-KB-2943,KAR/BEN/2024/1911,robbery,False,medium
KA-30-KA-2049,KAR/KOL/2024/1916,robbery,True,medium
KA-55-KB-7538,KAR/BEN/2024/1919,robbery,True,medium
KA-23-A-3248,KAR/BEN/2024/1920,chain_snatching,True,medium
KA-36-N-7514,KAR/BEN/2024/1921,vehicle_theft,True,medium
KA-21-M-6354,KAR/TUM/2024/1923,vehicle_theft,True,medium
KA-13-KA-6606,KAR/BEL/2024/1925,vehicle_theft,True,medium
KA-22-A-4787,KAR/BEN/2024/1927,robbery,True,medium
KA-35-KB-3513,KAR/KOL/2024/1930,robbery,True,medium
KA-53-N-3108,KAR/TUM/2024/1932,chain_snatching,True,medium
KA-07-KA-7727,KAR/BEN/2024/1933,chain_snatching,False,medium
KA-19-KA-5875,KAR/BEN/2024/1934,chain_snatching,True,medium
KA-37-B-2619,KAR/RAI/2024/1935,chain_snatching,True,medium
KA-02-M-4731,KAR/BEN/2024/1939,vehicle_theft,True,medium
KA-35-P-4582,KAR/BEN/2024/1941,robbery,True,medium
KA-22-KA-9410,KAR/TUM/2024/1943,vehicle_theft,True,medium
KA-37-P-3330,KAR/KOP/2024/1944,chain_snatching,True,medium
KA-49-A-2376,KAR/BEN/2024/1949,vehicle_theft,True,medium
KA-51-A-1734,KAR/MYS/2024/1953,vehicle_theft,True,medium
KA-24-KB-2724,KAR/MAN/2024/1954,vehicle_theft,True,medium
KA-07-P-7718,KAR/BEL/2024/1955,vehicle_theft,True,medium
KA-48-N-6459,KAR/MYS/2024/1957,vehicle_theft,True,medium
KA-43-A-6818,KAR/MAN/2024/1961,chain_snatching,True,medium
KA-14-N-6360,KAR/BEN/2024/1962,robbery,False,medium
KA-37-N-3061,KAR/TUM/2024/1964,vehicle_theft,True,medium
KA-01-KB-9587,KAR/UDU/2024/1971,chain_snatching,True,medium
KA-42-KA-1994,KAR/RAI/2024/1974,vehicle_theft,True,medium
KA-03-KB-3289,KAR/BEN/2024/1975,vehicle_theft,True,medium
KA-27-M-8272,KAR/BEN/2024/1976,vehicle_theft,True,medium
KA-40-N-2237,KAR/MAN/2024/1978,robbery,True,medium
