plate_number,fir_case_number,crime_type,alert_active,alert_priority
KA-40-N-8499,KAR/MAN/2024/1918,vehicle_theft,false,medium
KA-24-N-6844,KAR/RAI/2024/1919,vehicle_theft,true,medium
KA-15-KB-9582,KAR/KAL/2024/1920,vehicle_theft,false,medium
KA-04-A-4327,KAR/KOL/2024/1922,vehicle_theft,true,medium
KA-35-M-7358,KAR/KOP/2024/1923,chain_snatching,true,medium
KA-01-M-5145,KAR/BAL/2024/1925,robbery,false,medium
KA-24-M-2171,KAR/BAL/2024/1926,robbery,true,medium
KA-32-M-7230,KAR/BEN/2024/1927,vehicle_theft,true,medium
KA-14-M-5480,KAR/MAN/2024/1928,robbery,true,medium
KA-45-M-4077,KAR/HAS/2024/1930,chain_snatching,true,medium
KA-27-KA-3778,KAR/BID/2024/1936,vehicle_theft,true,medium
KA-22-M-6074,KAR/TUM/2024/1937,vehicle_theft,true,medium
KA-39-B-1334,KAR/BEN/2024/1941,vehicle_theft,false,medium
KA-28-B-7558,KAR/KOL/2024/1947,robbery,true,medium
KA-39-A-4018,KAR/DAV/2024/1951,vehicle_theft,true,medium
KA-11-KA-3545,KAR/BEN/2024/1953,vehicle_theft,true,medium
KA-01-KA-5450,KAR/BEN/2024/1957,vehicle_theft,true,medium
KA-26-N-1198,KAR/RAI/2024/1959,vehicle_theft,false,medium
KA-43-B-1379,KAR/DAV/2024/1960,robbery,true,medium
KA-05-KB-5319,KAR/BEN/2024/1961,vehicle_theft,true,medium
KA-09-KA-8730,KAR/BEN/2024/1965,chain_snatching,true,medium
KA-04-M-5294,KAR/MAN/2024/1970,vehicle_theft,true,medium
KA-08-P-4605,KAR/SHI/2024/1971,vehicle_theft,true,medium
KA-44-A-7064,KAR/TUM/2024/1974,robbery,true,medium
KA-05-N-8050,KAR/BEN/2024/1978,robbery,true,medium
KA-44-B-3701,KAR/TUM/2024/1979,chain_snatching,false,medium
KA-38-KB-5808,KAR/BEN/2024/1982,chain_snatching,true,medium
KA-25-A-3150,KAR/BEN/2024/1983,vehicle_theft,true,medium
KA-13-P-7551,KAR/MAN/2024/1986,robbery,false,medium
KA-04-A-8318,KAR/MAN/2024/1989,robbery,true,medium
