CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2223,IPC,379,1,1
2224,IPC,379,1,1
2225,IPC,379,1,1
2226,IPC,392,1,1
2227,IPC,379,1,1
2228,IPC,379,1,1
2229,IPC,379,1,1
2230,IPC,379,1,1
2231,IPC,379,1,1
2232,IPC,379,1,1
2233,IPC,379,1,1
2234,IPC,379,1,1
2235,IPC,379,1,1
2236,IPC,307,1,1
2237,IPC,379,1,1
2238,IPC,379,1,1
2239,IPC,379,1,1
2240,IPC,379,1,1
2241,IPC,379,1,1
2242,IPC,379,1,1
2243,IPC,392,1,1
2244,IPC,379,1,1
2245,IPC,392,1,1
2246,IPC,379,1,1
2247,IPC,392,1,1
2248,IPC,379,1,1
2249,IPC,392,1,1
2250,IPC,392,1,1
2251,IPC,379,1,1
2252,IPC,379,1,1
2253,IPC,379,1,1
2254,IPC,379,1,1
2255,IPC,379,1,1
2256,IPC,379,1,1
2257,IPC,307,1,1
2258,IPC,379,1,1
2259,IPC,307,1,1
2260,IPC,379,1,1
2261,IPC,379,1,1
2262,IPC,379,1,1
2263,IPC,379,1,1
2264,IPC,379,1,1
2265,IPC,307,1,1
2266,IPC,379,1,1
2267,IPC,379,1,1
2268,IPC,379,1,1
2269,IPC,379,1,1
2270,IPC,379,1,1
2271,IPC,379,1,1
2272,IPC,307,1,1
2273,IPC,379,1,1
2274,IPC,392,1,1
2275,IPC,379,1,1
2276,IPC,392,1,1
2277,IPC,379,1,1
2278,IPC,392,1,1
2279,IPC,307,1,1
2280,IPC,379,1,1
2281,IPC,379,1,1
2282,IPC,379,1,1
2283,IPC,307,1,1
2284,IPC,379,1,1
2285,IPC,379,1,1
2286,IPC,379,1,1
2287,IPC,307,1,1
2288,IPC,379,1,1
2289,IPC,379,1,1
2290,IPC,392,1,1
2291,IPC,379,1,1
2292,IPC,392,1,1
2293,IPC,379,1,1
2294,IPC,379,1,1
2295,IPC,379,1,1
2296,IPC,379,1,1
2297,IPC,379,1,1
2298,IPC,379,1,1
2299,IPC,307,1,1
2300,IPC,379,1,1
2301,IPC,379,1,1
2302,IPC,392,1,1
2303,IPC,392,1,1
2304,IPC,379,1,1
2305,IPC,379,1,1
2306,IPC,379,1,1
2307,IPC,307,1,1
2308,IPC,379,1,1
2309,IPC,379,1,1
2310,IPC,379,1,1
2311,IPC,379,1,1
2312,IPC,379,1,1
2313,IPC,307,1,1
2314,IPC,379,1,1
2315,IPC,379,1,1
2316,IPC,379,1,1
2317,IPC,379,1,1
2318,IPC,379,1,1
2319,IPC,379,1,1
2320,IPC,379,1,1
2321,IPC,379,1,1
2322,IPC,379,1,1
2323,IPC,392,1,1
2324,IPC,379,1,1
2325,IPC,379,1,1
2326,IPC,379,1,1
2327,IPC,307,1,1
2328,IPC,379,1,1
2329,IPC,379,1,1
2330,IPC,379,1,1
2331,IPC,379,1,1
2332,IPC,379,1,1
2333,IPC,379,1,1
2334,IPC,379,1,1
2335,IPC,379,1,1
2336,IPC,379,1,1
2337,IPC,307,1,1
2338,IPC,379,1,1
2339,IPC,307,1,1
2340,IPC,392,1,1
2341,IPC,379,1,1
2342,IPC,379,1,1
2343,IPC,379,1,1
2344,IPC,379,1,1
2345,IPC,379,1,1
2346,IPC,379,1,1
2347,IPC,379,1,1
2348,IPC,379,1,1
2349,IPC,392,1,1
2350,IPC,379,1,1
2351,IPC,379,1,1
2352,IPC,379,1,1
2353,IPC,379,1,1
2354,IPC,379,1,1
2355,IPC,379,1,1
2356,IPC,379,1,1
2357,IPC,379,1,1
2358,IPC,379,1,1
2359,IPC,379,1,1
2360,IPC,379,1,1
2361,IPC,379,1,1
2362,IPC,379,1,1
2363,IPC,379,1,1
2364,IPC,379,1,1
2365,IPC,379,1,1
2366,IPC,392,1,1
2367,IPC,379,1,1
2368,IPC,379,1,1
2369,IPC,379,1,1
2370,IPC,379,1,1
2371,IPC,379,1,1
2372,IPC,379,1,1
2373,IPC,307,1,1
2374,IPC,307,1,1
2375,IPC,379,1,1
2376,IPC,379,1,1
2377,IPC,379,1,1
2378,IPC,379,1,1
2379,IPC,379,1,1
2380,IPC,379,1,1
2381,IPC,379,1,1
2382,IPC,379,1,1
2383,IPC,379,1,1
2384,IPC,379,1,1
2385,IPC,379,1,1
2386,IPC,379,1,1
2387,IPC,379,1,1
2388,IPC,392,1,1
2389,IPC,307,1,1
2390,IPC,379,1,1
2391,IPC,307,1,1
2392,IPC,379,1,1
2393,IPC,379,1,1
2394,IPC,379,1,1
2395,IPC,379,1,1
2396,IPC,379,1,1
2397,IPC,379,1,1
2398,IPC,379,1,1
2399,IPC,379,1,1
2400,IPC,392,1,1
2401,IPC,379,1,1
2402,IPC,379,1,1
2403,IPC,307,1,1
2404,IPC,379,1,1
2405,IPC,379,1,1
2406,IPC,307,1,1
2407,IPC,379,1,1
2408,IPC,379,1,1
2409,IPC,379,1,1
2410,IPC,379,1,1
2411,IPC,379,1,1
2412,IPC,379,1,1
2413,IPC,379,1,1
2414,IPC,379,1,1
2415,IPC,307,1,1
2416,IPC,379,1,1
2417,IPC,379,1,1
2418,IPC,392,1,1
2419,IPC,379,1,1
2420,IPC,307,1,1
2421,IPC,379,1,1
2422,IPC,379,1,1
2423,IPC,379,1,1
2424,IPC,379,1,1
2425,IPC,379,1,1
2426,IPC,379,1,1
2427,IPC,307,1,1
2428,IPC,307,1,1
2429,IPC,379,1,1
2430,IPC,379,1,1
2431,IPC,379,1,1
2432,IPC,379,1,1
2433,IPC,392,1,1
2434,IPC,379,1,1
2435,IPC,379,1,1
2436,IPC,379,1,1
2437,IPC,379,1,1
2438,IPC,379,1,1
2439,IPC,379,1,1
2440,IPC,379,1,1
2441,IPC,307,1,1
2442,IPC,379,1,1
2443,IPC,379,1,1
2444,IPC,379,1,1
2445,IPC,379,1,1
2446,IPC,379,1,1
2447,IPC,392,1,1
2448,IPC,379,1,1
2449,IPC,379,1,1
2450,IPC,379,1,1
2451,IPC,379,1,1
2452,IPC,379,1,1
2453,IPC,379,1,1
2454,IPC,379,1,1
2455,IPC,379,1,1
2456,IPC,307,1,1
2457,IPC,379,1,1
2458,IPC,307,1,1
2459,IPC,379,1,1
2460,IPC,392,1,1
2461,IPC,379,1,1
2462,IPC,379,1,1
2463,IPC,379,1,1
2464,IPC,379,1,1
2465,IPC,379,1,1
2466,IPC,379,1,1
2467,IPC,379,1,1
2468,IPC,379,1,1
2469,IPC,379,1,1
2470,IPC,307,1,1
2471,IPC,307,1,1
2472,IPC,392,1,1
2473,IPC,379,1,1
2474,IPC,379,1,1
2475,IPC,379,1,1
2476,IPC,379,1,1
2477,IPC,379,1,1
2478,IPC,379,1,1
2479,IPC,379,1,1
2480,IPC,379,1,1
2481,IPC,379,1,1
2482,IPC,379,1,1
2483,IPC,307,1,1
2484,IPC,379,1,1
2485,IPC,379,1,1
2486,IPC,379,1,1
2487,IPC,379,1,1
2488,IPC,379,1,1
2489,IPC,307,1,1
2490,IPC,379,1,1
2491,IPC,379,1,1
2492,IPC,379,1,1
2493,IPC,379,1,1
2494,IPC,307,1,1
2495,IPC,392,1,1
2496,IPC,379,1,1
2497,IPC,379,1,1
2498,IPC,392,1,1
2499,IPC,379,1,1
2500,IPC,379,1,1
