CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
1358,104430024202601358,202601358,2024-07-09,1003,24,1,2,1,1,1,1,2024-07-09 15:10:00,2024-07-09 15:10:00,2024-07-09 15:10:00,12.9892,77.5945,"Reported incident of burglary at Near Pau Street, Bengaluru Urban."
1359,101020024202601359,202601359,2024-11-12,1003,24,1,2,1,1,2,3,2024-11-12 05:45:00,2024-11-12 05:45:00,2024-11-12 05:45:00,17.3729,76.8051,"Reported incident of cybercrime at Near Subramaniam Chowk, Kalaburagi."
1360,101020024202601360,202601360,2024-12-07,1002,24,1,2,1,1,1,3,2024-12-07 10:26:00,2024-12-07 10:26:00,2024-12-07 10:26:00,16.8811,75.6681,"Reported incident of vehicle theft at Near Minhas Ganj, Vijayapura. Suspect vehicle noticed with plate KA-31-P-9712."
1361,104430024202601361,202601361,2024-04-11,1004,24,1,1,1,2,1,1,2024-04-11 05:28:00,2024-04-11 05:28:00,2024-04-11 05:28:00,13.0058,77.5895,"Reported incident of robbery at Near Date Nagar, Bengaluru Urban. Suspect vehicle noticed with plate KA-53-KA-5112."
1362,104430024202601362,202601362,2024-08-16,1003,24,1,1,2,4,1,1,2024-08-16 03:47:00,2024-08-16 03:47:00,2024-08-16 03:47:00,12.9781,77.5652,"Reported incident of assault at Near Majumdar Chowk, Bengaluru Urban."
1363,101020024202601363,202601363,2024-07-29,1004,24,1,2,1,1,1,3,2024-07-29 13:02:00,2024-07-29 13:02:00,2024-07-29 13:02:00,15.0906,76.9481,"Reported incident of hit and run at Near Raja Chowk, Ballari."
1364,101020024202601364,202601364,2024-03-14,1001,24,1,2,1,1,1,3,2024-03-14 21:16:00,2024-03-14 21:16:00,2024-03-14 21:16:00,15.1155,76.9416,"Reported incident of fraud at Near Cherian Street, Ballari."
1365,104430024202601365,202601365,2024-04-21,1004,24,1,2,1,1,1,1,2024-04-21 21:31:00,2024-04-21 21:31:00,2024-04-21 21:31:00,12.9793,77.5687,"Reported incident of vehicle theft at Near Iyer Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-39-B-9771."
1366,104430024202601366,202601366,2025-03-12,1001,24,1,1,2,4,1,1,2025-03-12 18:53:00,2025-03-12 18:53:00,2025-03-12 18:53:00,13.0132,77.578,"Reported incident of assault at Near Singh Road, Bengaluru Urban."
1367,101020024202601367,202601367,2024-12-21,1003,24,1,2,1,1,1,3,2024-12-21 02:38:00,2024-12-21 02:38:00,2024-12-21 02:38:00,13.0331,75.999,"Reported incident of burglary at Near Narula Path, Hassan."
1368,101020024202601368,202601368,2024-11-21,1001,24,1,2,1,1,1,3,2024-11-21 06:57:00,2024-11-21 06:57:00,2024-11-21 06:57:00,12.8762,74.8652,"Reported incident of vehicle theft at Near Khosla Zila, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-42-KA-2912."
1369,101020024202601369,202601369,2024-04-18,1002,24,1,2,1,1,1,3,2024-04-18 05:45:00,2024-04-18 05:45:00,2024-04-18 05:45:00,13.0018,76.1082,"Reported incident of burglary at Near Krishnamurthy Path, Hassan."
1370,101020024202601370,202601370,2024-07-16,1001,24,1,1,1,2,1,3,2024-07-16 04:10:00,2024-07-16 04:10:00,2024-07-16 04:10:00,17.3619,76.7589,"Reported incident of robbery at Near Kunda Ganj, Kalaburagi. Suspect vehicle noticed with plate KA-39-P-7886."
1371,104430024202601371,202601371,2025-05-06,1003,24,1,2,1,1,1,1,2025-05-06 08:56:00,2025-05-06 08:56:00,2025-05-06 08:56:00,12.9936,77.5196,"Reported incident of vehicle theft at Near Naidu Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-21-KA-9370."
1372,104430024202601372,202601372,2024-11-27,1004,24,1,2,1,3,2,1,2024-11-27 13:46:00,2024-11-27 13:46:00,2024-11-27 13:46:00,12.9951,77.6544,"Reported incident of chain snatching at Near Arora Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-06-A-7944."
1373,101020024202601373,202601373,2024-02-12,1001,24,1,2,1,1,1,3,2024-02-12 07:39:00,2024-02-12 07:39:00,2024-02-12 07:39:00,13.1066,76.1856,"Reported incident of fraud at Near Rau Zila, Hassan."
1374,104430024202601374,202601374,2024-04-30,1002,24,1,2,1,1,1,1,2024-04-30 04:46:00,2024-04-30 04:46:00,2024-04-30 04:46:00,13.0048,77.5593,"Reported incident of vehicle theft at Near Sachdev Ganj, Bengaluru Urban. Suspect vehicle noticed with plate KA-46-KA-2579."
1375,104430024202601375,202601375,2024-11-21,1002,24,1,2,1,1,1,1,2024-11-21 00:56:00,2024-11-21 00:56:00,2024-11-21 00:56:00,12.9685,77.5689,"Reported incident of vehicle theft at Near Naik Road, Bengaluru Urban. Suspect vehicle noticed with plate KA-11-M-7347."
1376,104430024202601376,202601376,2024-08-18,1003,24,1,2,1,3,1,1,2024-08-18 00:55:00,2024-08-18 00:55:00,2024-08-18 00:55:00,13.0059,77.6089,"Reported incident of chain snatching at Near Subramanian Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-04-P-3750."
1377,104430024202601377,202601377,2024-11-21,1002,24,1,2,1,1,1,1,2024-11-21 09:17:00,2024-11-21 09:17:00,2024-11-21 09:17:00,12.9918,77.5917,"Reported incident of cybercrime at Near Bora Path, Bengaluru Urban."
1378,104430024202601378,202601378,2024-08-06,1003,24,1,2,1,1,2,1,2024-08-06 22:46:00,2024-08-06 22:46:00,2024-08-06 22:46:00,12.9034,77.5564,"Reported incident of hit and run at Near Lad, Bengaluru Urban."
1379,104430024202601379,202601379,2024-07-11,1002,24,1,2,1,1,1,1,2024-07-11 23:14:00,2024-07-11 23:14:00,2024-07-11 23:14:00,13.0005,77.6125,"Reported incident of kidnapping at Near Chaudhuri Zila, Bengaluru Urban."
1380,101020024202601380,202601380,2025-05-23,1004,24,1,2,1,1,1,3,2025-05-23 13:05:00,2025-05-23 13:05:00,2025-05-23 13:05:00,13.2469,75.7446,"Reported incident of cybercrime at Near Agarwal Marg, Chikkamagaluru."
1381,101020024202601381,202601381,2024-11-16,1004,24,1,2,1,3,1,3,2024-11-16 20:10:00,2024-11-16 20:10:00,2024-11-16 20:10:00,17.9823,77.4746,"Reported incident of chain snatching at Near Biswas Chowk, Bidar. Suspect vehicle noticed with plate KA-47-N-3401."
1382,104430024202601382,202601382,2024-11-16,1002,24,1,2,1,1,1,1,2024-11-16 00:26:00,2024-11-16 00:26:00,2024-11-16 00:26:00,12.9856,77.5971,"Reported incident of vehicle theft at Near Acharya Road, Bengaluru Urban. Suspect vehicle noticed with plate KA-01-KA-2431."
1383,101020024202601383,202601383,2024-08-16,1002,24,1,2,1,1,1,3,2024-08-16 18:37:00,2024-08-16 18:37:00,2024-08-16 18:37:00,16.1396,77.384,"Reported incident of burglary at Near Edwin Marg, Raichur."
1384,101020024202601384,202601384,2025-05-29,1004,24,1,1,2,4,3,3,2025-05-29 15:20:00,2025-05-29 15:20:00,2025-05-29 15:20:00,14.5343,75.8901,"Reported incident of assault at Near Pingle Ganj, Davangere."
1385,101020024202601385,202601385,2024-10-23,1004,24,1,2,1,1,1,3,2024-10-23 01:34:00,2024-10-23 01:34:00,2024-10-23 01:34:00,15.3551,75.0932,"Reported incident of cybercrime at Near Pall Street, Hubballi-Dharwad."
1386,104430024202601386,202601386,2024-11-04,1002,24,1,2,1,3,1,1,2024-11-04 20:11:00,2024-11-04 20:11:00,2024-11-04 20:11:00,13.0179,77.6369,"Reported incident of chain snatching at Near Bail Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-17-M-7987."
1387,104430024202601387,202601387,2025-03-16,1002,24,1,2,1,1,1,1,2025-03-16 16:41:00,2025-03-16 16:41:00,2025-03-16 16:41:00,12.9795,77.6513,"Reported incident of cybercrime at Near Bhatti Nagar, Bengaluru Urban."
1388,101020024202601388,202601388,2024-05-28,1003,24,1,2,1,1,1,3,2024-05-28 14:53:00,2024-05-28 14:53:00,2024-05-28 14:53:00,15.8281,74.5341,"Reported incident of vehicle theft at Near Dixit Road, Belagavi. Suspect vehicle noticed with plate KA-26-A-6469."
1389,101020024202601389,202601389,2024-12-14,1004,24,1,2,1,1,1,3,2024-12-14 02:05:00,2024-12-14 02:05:00,2024-12-14 02:05:00,16.8057,75.6687,"Reported incident of fraud at Near Sandal Chowk, Vijayapura."
1390,104430024202601390,202601390,2025-01-02,1002,24,1,1,2,4,2,1,2025-01-02 23:43:00,2025-01-02 23:43:00,2025-01-02 23:43:00,13.0055,77.5427,"Reported incident of assault at Near Kumer Path, Bengaluru Urban."
1391,101020024202601391,202601391,2024-09-06,1003,24,1,2,1,1,1,3,2024-09-06 11:12:00,2024-09-06 11:12:00,2024-09-06 11:12:00,13.3799,74.6905,"Reported incident of burglary at Near Ganesan Chowk, Udupi."
1392,104430024202601392,202601392,2025-02-09,1002,24,1,2,1,1,1,1,2025-02-09 02:48:00,2025-02-09 02:48:00,2025-02-09 02:48:00,12.9773,77.6267,"Reported incident of hit and run at Near Raj Path, Bengaluru Urban."
1393,101020024202601393,202601393,2024-03-15,1001,24,1,2,1,1,2,3,2024-03-15 00:02:00,2024-03-15 00:02:00,2024-03-15 00:02:00,14.5192,75.9018,"Reported incident of burglary at Near Rattan Road, Davangere."
1394,101020024202601394,202601394,2024-10-21,1001,24,1,2,1,1,1,3,2024-10-21 05:10:00,2024-10-21 05:10:00,2024-10-21 05:10:00,12.3506,76.5751,"Reported incident of burglary at Near Chakrabarti Circle, Mysuru."
1395,101020024202601395,202601395,2024-04-26,1001,24,1,1,2,4,1,3,2024-04-26 09:02:00,2024-04-26 09:02:00,2024-04-26 09:02:00,17.9713,77.4666,"Reported incident of assault at Near Hora, Bidar."
1396,101020024202601396,202601396,2024-10-20,1003,24,1,1,1,2,2,3,2024-10-20 14:55:00,2024-10-20 14:55:00,2024-10-20 14:55:00,13.3259,77.0969,"Reported incident of robbery at Near Sathe Zila, Tumakuru. Suspect vehicle noticed with plate KA-16-N-9609."
1397,104430024202601397,202601397,2024-08-19,1003,24,1,2,1,3,1,1,2024-08-19 14:03:00,2024-08-19 14:03:00,2024-08-19 14:03:00,13.0094,77.5437,"Reported incident of chain snatching at Near Kapadia Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-14-N-7189."
1398,101020024202601398,202601398,2024-04-02,1001,24,1,2,1,3,3,3,2024-04-02 07:11:00,2024-04-02 07:11:00,2024-04-02 07:11:00,15.1259,76.9768,"Reported incident of chain snatching at Near Wadhwa, Ballari. Suspect vehicle noticed with plate KA-48-KB-7456."
1399,104430024202601399,202601399,2025-04-11,1003,24,1,2,1,1,2,1,2025-04-11 14:03:00,2025-04-11 14:03:00,2025-04-11 14:03:00,12.9211,77.5729,"Reported incident of fraud at Near Dara Marg, Bengaluru Urban."
1400,101020024202601400,202601400,2025-04-04,1001,24,1,2,1,1,1,3,2025-04-04 15:44:00,2025-04-04 15:44:00,2025-04-04 15:44:00,13.4012,77.0392,"Reported incident of vehicle theft at Near Yadav Road, Tumakuru. Suspect vehicle noticed with plate KA-17-P-5590."
1401,104430024202601401,202601401,2024-12-05,1003,24,1,1,1,2,1,1,2024-12-05 02:06:00,2024-12-05 02:06:00,2024-12-05 02:06:00,13.0015,77.57,"Reported incident of robbery at Near Kaul Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-23-N-6397."
1402,104430024202601402,202601402,2024-11-18,1003,24,1,2,1,1,1,1,2024-11-18 12:40:00,2024-11-18 12:40:00,2024-11-18 12:40:00,12.9868,77.5304,"Reported incident of burglary at Near Kibe Zila, Bengaluru Urban."
1403,104430024202601403,202601403,2024-12-10,1004,24,1,2,1,1,1,1,2024-12-10 03:44:00,2024-12-10 03:44:00,2024-12-10 03:44:00,13.0237,77.5916,"Reported incident of eve teasing at Near Biswas Chowk, Bengaluru Urban."
1404,101020024202601404,202601404,2024-05-17,1001,24,1,2,1,1,1,3,2024-05-17 22:53:00,2024-05-17 22:53:00,2024-05-17 22:53:00,15.8632,74.4247,"Reported incident of eve teasing at Near Sama Marg, Belagavi."
1405,101020024202601405,202601405,2024-02-20,1001,24,1,2,1,1,1,3,2024-02-20 19:10:00,2024-02-20 19:10:00,2024-02-20 19:10:00,12.8577,74.8234,"Reported incident of fraud at Near Mannan Road, Mangaluru (Dakshina Kannada)."
1406,101020024202601406,202601406,2024-09-29,1001,24,1,2,1,1,1,3,2024-09-29 05:17:00,2024-09-29 05:17:00,2024-09-29 05:17:00,12.3412,76.5971,"Reported incident of burglary at Near Lala Marg, Mysuru."
1407,101020024202601407,202601407,2025-02-09,1001,24,1,2,1,1,1,3,2025-02-09 19:32:00,2025-02-09 19:32:00,2025-02-09 19:32:00,14.5138,75.9386,"Reported incident of fraud at Near Sani Nagar, Davangere."
1408,104430024202601408,202601408,2024-07-02,1003,24,1,2,1,1,3,1,2024-07-02 11:52:00,2024-07-02 11:52:00,2024-07-02 11:52:00,12.8752,77.5771,"Reported incident of burglary at Near Sanghvi Zila, Bengaluru Urban."
1409,101020024202601409,202601409,2024-04-11,1002,24,1,1,2,4,1,3,2024-04-11 23:43:00,2024-04-11 23:43:00,2024-04-11 23:43:00,12.4746,76.8884,"Reported incident of assault at Near Basu Chowk, Mandya."
1410,101020024202601410,202601410,2024-05-19,1003,24,1,1,2,4,1,3,2024-05-19 07:58:00,2024-05-19 07:58:00,2024-05-19 07:58:00,13.0773,76.0397,"Reported incident of assault at Near Sandal Marg, Hassan."
1411,101020024202601411,202601411,2025-01-08,1002,24,1,2,1,1,1,3,2025-01-08 09:45:00,2025-01-08 09:45:00,2025-01-08 09:45:00,15.7995,74.5371,"Reported incident of burglary at Near Barman Chowk, Belagavi."
1412,101020024202601412,202601412,2024-09-04,1002,24,1,2,1,1,1,3,2024-09-04 13:51:00,2024-09-04 13:51:00,2024-09-04 13:51:00,12.5666,76.896,"Reported incident of burglary at Near Kamdar Street, Mandya."
1413,101020024202601413,202601413,2024-09-16,1001,24,1,2,1,1,1,3,2024-09-16 16:30:00,2024-09-16 16:30:00,2024-09-16 16:30:00,12.5774,76.897,"Reported incident of burglary at Near Dhar Path, Mandya."
1414,104430024202601414,202601414,2024-01-30,1001,24,1,2,1,1,1,1,2024-01-30 15:17:00,2024-01-30 15:17:00,2024-01-30 15:17:00,12.9087,77.556,"Reported incident of murder at Near Dara Circle, Bengaluru Urban."
1415,101020024202601415,202601415,2025-05-03,1002,24,1,2,1,3,2,3,2025-05-03 15:20:00,2025-05-03 15:20:00,2025-05-03 15:20:00,14.5369,75.9526,"Reported incident of chain snatching at Near Sachdev Marg, Davangere. Suspect vehicle noticed with plate KA-21-P-6533."
1416,101020024202601416,202601416,2024-07-18,1001,24,1,2,1,1,1,3,2024-07-18 23:46:00,2024-07-18 23:46:00,2024-07-18 23:46:00,15.1003,76.9464,"Reported incident of senior citizen crime at Near Chatterjee Ganj, Ballari."
1417,101020024202601417,202601417,2024-10-06,1002,24,1,2,1,1,1,3,2024-10-06 20:56:00,2024-10-06 20:56:00,2024-10-06 20:56:00,12.2822,76.7213,"Reported incident of vehicle theft at Near Keer Marg, Mysuru. Suspect vehicle noticed with plate KA-26-B-7340."
1418,104430024202601418,202601418,2024-03-24,1003,24,1,2,1,1,2,1,2024-03-24 14:46:00,2024-03-24 14:46:00,2024-03-24 14:46:00,12.9879,77.5613,"Reported incident of hit and run at Near Sahota Chowk, Bengaluru Urban."
1419,101020024202601419,202601419,2024-10-08,1001,24,1,2,1,1,1,3,2024-10-08 13:22:00,2024-10-08 13:22:00,2024-10-08 13:22:00,17.3822,76.8907,"Reported incident of eve teasing at Near Balakrishnan Path, Kalaburagi."
1420,104430024202601420,202601420,2024-12-22,1001,24,1,2,1,1,1,1,2024-12-22 22:43:00,2024-12-22 22:43:00,2024-12-22 22:43:00,12.9582,77.5959,"Reported incident of fraud at Near Raju Road, Bengaluru Urban."
1421,104430024202601421,202601421,2024-01-07,1003,24,1,2,1,3,2,1,2024-01-07 12:53:00,2024-01-07 12:53:00,2024-01-07 12:53:00,12.9729,77.5552,"Reported incident of chain snatching at Near Bora Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-11-B-9093."
1422,101020024202601422,202601422,2024-09-17,1004,24,1,2,1,1,3,3,2024-09-17 08:21:00,2024-09-17 08:21:00,2024-09-17 08:21:00,15.3603,76.1737,"Reported incident of kidnapping at Near Dora Nagar, Koppal."
1423,104430024202601423,202601423,2024-05-26,1001,24,1,2,1,1,1,1,2024-05-26 16:36:00,2024-05-26 16:36:00,2024-05-26 16:36:00,12.991,77.5646,"Reported incident of vehicle theft at Near Suresh Path, Bengaluru Urban. Suspect vehicle noticed with plate KA-28-P-5584."
1424,104430024202601424,202601424,2024-11-06,1003,24,1,2,1,1,1,1,2024-11-06 23:48:00,2024-11-06 23:48:00,2024-11-06 23:48:00,13.0092,77.5565,"Reported incident of vehicle theft at Near Chana Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-14-A-8088."
1425,104430024202601425,202601425,2025-01-30,1003,24,1,1,1,2,1,1,2025-01-30 19:42:00,2025-01-30 19:42:00,2025-01-30 19:42:00,13.0251,77.5882,"Reported incident of robbery at Near Ratta Ganj, Bengaluru Urban. Suspect vehicle noticed with plate KA-55-P-3608."
1426,101020024202601426,202601426,2024-09-06,1003,24,1,2,1,1,1,3,2024-09-06 01:35:00,2024-09-06 01:35:00,2024-09-06 01:35:00,12.3205,76.5949,"Reported incident of vehicle theft at Near Banik, Mysuru. Suspect vehicle noticed with plate KA-33-P-6903."
1427,101020024202601427,202601427,2024-11-01,1004,24,1,2,1,1,1,3,2024-11-01 21:16:00,2024-11-01 21:16:00,2024-11-01 21:16:00,15.2749,76.1402,"Reported incident of vehicle theft at Near Gulati Chowk, Koppal. Suspect vehicle noticed with plate KA-55-KB-3062."
1428,101020024202601428,202601428,2024-02-11,1002,24,1,2,1,3,1,3,2024-02-11 09:57:00,2024-02-11 09:57:00,2024-02-11 09:57:00,17.9211,77.4413,"Reported incident of chain snatching at Near Chacko Ganj, Bidar. Suspect vehicle noticed with plate KA-36-A-6677."
1429,104430024202601429,202601429,2024-05-27,1004,24,1,2,1,1,1,1,2024-05-27 06:28:00,2024-05-27 06:28:00,2024-05-27 06:28:00,13.0131,77.5992,"Reported incident of cybercrime at Near Kale Nagar, Bengaluru Urban."
1430,101020024202601430,202601430,2024-02-08,1002,24,1,2,1,1,1,3,2024-02-08 13:54:00,2024-02-08 13:54:00,2024-02-08 13:54:00,15.1767,76.8398,"Reported incident of eve teasing at Near Sehgal Path, Ballari."
1431,104430024202601431,202601431,2024-01-30,1004,24,1,2,1,1,1,1,2024-01-30 10:31:00,2024-01-30 10:31:00,2024-01-30 10:31:00,13.0267,77.5727,"Reported incident of domestic violence at Near Raval Street, Bengaluru Urban."
1432,101020024202601432,202601432,2024-10-08,1002,24,1,2,1,1,1,3,2024-10-08 05:47:00,2024-10-08 05:47:00,2024-10-08 05:47:00,17.4278,76.8533,"Reported incident of vehicle theft at Near Sarkar Marg, Kalaburagi. Suspect vehicle noticed with plate KA-36-N-9992."
1433,101020024202601433,202601433,2024-11-20,1003,24,1,2,1,1,1,3,2024-11-20 15:31:00,2024-11-20 15:31:00,2024-11-20 15:31:00,16.2336,77.3286,"Reported incident of vehicle theft at Near Banik Path, Raichur. Suspect vehicle noticed with plate KA-18-P-1429."
1434,101020024202601434,202601434,2024-08-29,1001,24,1,1,1,2,3,3,2024-08-29 22:50:00,2024-08-29 22:50:00,2024-08-29 22:50:00,15.3092,76.0839,"Reported incident of robbery at Near Deo Zila, Koppal. Suspect vehicle noticed with plate KA-17-N-6358."
1435,101020024202601435,202601435,2024-03-01,1004,24,1,2,1,1,1,3,2024-03-01 19:45:00,2024-03-01 19:45:00,2024-03-01 19:45:00,17.3954,76.8518,"Reported incident of senior citizen crime at Near Swaminathan Ganj, Kalaburagi."
1436,104430024202601436,202601436,2024-04-09,1003,24,1,2,1,1,2,1,2024-04-09 09:17:00,2024-04-09 09:17:00,2024-04-09 09:17:00,13.0138,77.5961,"Reported incident of fraud at Near Brar Chowk, Bengaluru Urban."
1437,104430024202601437,202601437,2024-12-23,1002,24,1,1,1,2,1,1,2024-12-23 15:48:00,2024-12-23 15:48:00,2024-12-23 15:48:00,12.9873,77.6284,"Reported incident of robbery at Near Iyer Path, Bengaluru Urban. Suspect vehicle noticed with plate KA-36-N-6759."
1438,101020024202601438,202601438,2024-04-05,1002,24,1,2,1,1,1,3,2024-04-05 00:42:00,2024-04-05 00:42:00,2024-04-05 00:42:00,12.4666,76.9106,"Reported incident of hit and run at Near Thakur Circle, Mandya."
1439,104430024202601439,202601439,2024-08-28,1001,24,1,2,1,1,1,1,2024-08-28 08:39:00,2024-08-28 08:39:00,2024-08-28 08:39:00,13.2115,77.536,"Reported incident of property crime at Near Jayaraman, Bengaluru Rural."
1440,101020024202601440,202601440,2024-12-31,1001,24,1,2,1,1,1,3,2024-12-31 01:10:00,2024-12-31 01:10:00,2024-12-31 01:10:00,12.3675,76.5915,"Reported incident of drug offence at Near Borra Road, Mysuru."
1441,104430024202601441,202601441,2024-02-12,1004,24,1,2,1,1,1,1,2024-02-12 01:07:00,2024-02-12 01:07:00,2024-02-12 01:07:00,13.036,77.5834,"Reported incident of cybercrime at Near Balakrishnan Street, Bengaluru Urban."
1442,104430024202601442,202601442,2025-05-24,1004,24,1,2,1,1,2,1,2025-05-24 20:39:00,2025-05-24 20:39:00,2025-05-24 20:39:00,12.993,77.6127,"Reported incident of fraud at Near Shroff Circle, Bengaluru Urban."
1443,101020024202601443,202601443,2024-03-29,1003,24,1,2,1,1,1,3,2024-03-29 09:24:00,2024-03-29 09:24:00,2024-03-29 09:24:00,15.8384,74.489,"Reported incident of property crime at Near Chhabra Circle, Belagavi."
1444,104430024202601444,202601444,2024-06-24,1003,24,1,2,1,1,1,1,2024-06-24 11:30:00,2024-06-24 11:30:00,2024-06-24 11:30:00,13.0094,77.5517,"Reported incident of fraud at Near Bedi Circle, Bengaluru Urban."
1445,101020024202601445,202601445,2025-05-26,1004,24,1,2,1,1,1,3,2025-05-26 00:21:00,2025-05-26 00:21:00,2025-05-26 00:21:00,13.8868,75.5229,"Reported incident of burglary at Near Pant Road, Shivamogga."
1446,101020024202601446,202601446,2024-06-06,1002,24,1,2,1,1,1,3,2024-06-06 18:36:00,2024-06-06 18:36:00,2024-06-06 18:36:00,16.8275,75.6469,"Reported incident of fraud at Near Pathak Nagar, Vijayapura."
1447,101020024202601447,202601447,2025-04-09,1004,24,1,2,1,3,1,3,2025-04-09 04:18:00,2025-04-09 04:18:00,2025-04-09 04:18:00,14.5449,75.9617,"Reported incident of chain snatching at Near Pau Path, Davangere. Suspect vehicle noticed with plate KA-33-KA-3790."
1448,104430024202601448,202601448,2024-06-29,1003,24,1,1,1,2,1,1,2024-06-29 02:41:00,2024-06-29 02:41:00,2024-06-29 02:41:00,13.0374,77.5168,"Reported incident of robbery at Near Kapur Zila, Bengaluru Urban. Suspect vehicle noticed with plate KA-50-A-4190."
1449,101020024202601449,202601449,2025-03-17,1002,24,1,2,1,1,3,3,2025-03-17 00:14:00,2025-03-17 00:14:00,2025-03-17 00:14:00,16.7814,75.6667,"Reported incident of fraud at Near Kota Street, Vijayapura."
1450,104430024202601450,202601450,2024-06-16,1001,24,1,2,1,1,1,1,2024-06-16 05:03:00,2024-06-16 05:03:00,2024-06-16 05:03:00,12.9661,77.6064,"Reported incident of cybercrime at Near Dugar Circle, Bengaluru Urban."
1451,101020024202601451,202601451,2025-04-07,1003,24,1,2,1,1,1,3,2025-04-07 23:38:00,2025-04-07 23:38:00,2025-04-07 23:38:00,13.224,78.0266,"Reported incident of vehicle theft at Near Majumdar Zila, Kolar. Suspect vehicle noticed with plate KA-06-P-8430."
1452,104430024202601452,202601452,2024-10-22,1001,24,1,2,1,1,1,1,2024-10-22 02:38:00,2024-10-22 02:38:00,2024-10-22 02:38:00,12.9741,77.5549,"Reported incident of burglary at Near Ratta Ganj, Bengaluru Urban."
1453,104430024202601453,202601453,2024-11-02,1003,24,1,2,1,1,1,1,2024-11-02 19:40:00,2024-11-02 19:40:00,2024-11-02 19:40:00,12.9966,77.6154,"Reported incident of vehicle theft at Near Varghese Ganj, Bengaluru Urban. Suspect vehicle noticed with plate KA-08-B-8731."
1454,101020024202601454,202601454,2025-02-25,1002,24,1,2,1,1,3,3,2025-02-25 13:35:00,2025-02-25 13:35:00,2025-02-25 13:35:00,16.146,77.3851,"Reported incident of kidnapping at Near Shah Path, Raichur."
1455,104430024202601455,202601455,2024-11-14,1004,24,1,2,1,1,1,1,2024-11-14 23:14:00,2024-11-14 23:14:00,2024-11-14 23:14:00,13.0216,77.5367,"Reported incident of cybercrime at Near Gulati Marg, Bengaluru Urban."
1456,104430024202601456,202601456,2024-05-17,1004,24,1,2,1,1,1,1,2024-05-17 12:26:00,2024-05-17 12:26:00,2024-05-17 12:26:00,12.9912,77.6174,"Reported incident of drug offence at Near Dash, Bengaluru Urban."
1457,101020024202601457,202601457,2024-03-19,1002,24,1,2,1,1,1,3,2024-03-19 07:19:00,2024-03-19 07:19:00,2024-03-19 07:19:00,14.4813,75.8927,"Reported incident of senior citizen crime at Near Rao Circle, Davangere."
1458,101020024202601458,202601458,2025-01-07,1004,24,1,1,2,4,1,3,2025-01-07 10:40:00,2025-01-07 10:40:00,2025-01-07 10:40:00,13.3133,77.0837,"Reported incident of assault at Near Reddy Zila, Tumakuru."
1459,104430024202601459,202601459,2025-04-14,1001,24,1,2,1,1,1,1,2025-04-14 14:46:00,2025-04-14 14:46:00,2025-04-14 14:46:00,12.8874,77.5778,"Reported incident of vehicle theft at Near Patil Nagar, Bengaluru Urban. Suspect vehicle noticed with plate KA-01-B-4118."
1460,101020024202601460,202601460,2024-12-23,1003,24,1,2,1,1,1,3,2024-12-23 17:52:00,2024-12-23 17:52:00,2024-12-23 17:52:00,16.7879,75.6613,"Reported incident of cybercrime at Near Grover Zila, Vijayapura."
1461,101020024202601461,202601461,2024-07-10,1002,24,1,2,1,1,1,3,2024-07-10 04:38:00,2024-07-10 04:38:00,2024-07-10 04:38:00,13.1079,78.1499,"Reported incident of murder at Near More Road, Kolar."
1462,104430024202601462,202601462,2024-12-09,1004,24,1,2,1,3,2,1,2024-12-09 23:01:00,2024-12-09 23:01:00,2024-12-09 23:01:00,12.9765,77.5522,"Reported incident of chain snatching at Near Cherian Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-54-P-9300."
1463,101020024202601463,202601463,2025-01-28,1002,24,1,2,1,1,1,3,2025-01-28 01:36:00,2025-01-28 01:36:00,2025-01-28 01:36:00,15.266,76.1441,"Reported incident of cybercrime at Near Bora Road, Koppal."
1464,101020024202601464,202601464,2024-02-25,1004,24,1,2,1,1,1,3,2024-02-25 11:52:00,2024-02-25 11:52:00,2024-02-25 11:52:00,12.3041,76.5853,"Reported incident of eve teasing at Near Pandey Path, Mysuru."
1465,101020024202601465,202601465,2024-12-19,1003,24,1,2,1,1,1,3,2024-12-19 23:20:00,2024-12-19 23:20:00,2024-12-19 23:20:00,13.9165,75.55,"Reported incident of vehicle theft at Near Bedi Circle, Shivamogga. Suspect vehicle noticed with plate KA-29-A-4383."
1466,104430024202601466,202601466,2024-08-12,1002,24,1,2,1,1,3,1,2024-08-12 16:39:00,2024-08-12 16:39:00,2024-08-12 16:39:00,12.9945,77.5806,"Reported incident of eve teasing at Near Sehgal Marg, Bengaluru Urban."
