ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1143,1143,Citizen Informant #1143,55,7,1,1,1
1144,1144,Citizen Informant #1144,30,7,1,1,2
1145,1145,Citizen Informant #1145,47,5,1,1,1
1146,1146,Citizen Informant #1146,43,2,1,1,1
1147,1147,Citizen Informant #1147,46,9,1,1,2
1148,1148,Citizen Informant #1148,52,2,1,1,1
1149,1149,Citizen Informant #1149,57,5,1,1,1
1150,1150,Citizen Informant #1150,32,4,1,1,2
1151,1151,Citizen Informant #1151,25,6,1,1,1
1152,1152,Citizen Informant #1152,49,7,1,1,2
1153,1153,Citizen Informant #1153,57,2,1,1,2
1154,1154,Citizen Informant #1154,46,9,1,1,2
1155,1155,Citizen Informant #1155,55,9,1,1,2
1156,1156,Citizen Informant #1156,32,1,1,1,2
1157,1157,Citizen Informant #1157,25,4,1,1,2
1158,1158,Citizen Informant #1158,33,4,1,1,1
1159,1159,Citizen Informant #1159,35,8,1,1,1
1160,1160,Citizen Informant #1160,50,8,1,1,2
1161,1161,Citizen Informant #1161,34,10,1,1,1
1162,1162,Citizen Informant #1162,48,2,1,1,1
1163,1163,Citizen Informant #1163,51,5,1,1,1
1164,1164,Citizen Informant #1164,54,5,1,1,1
1165,1165,Citizen Informant #1165,37,4,1,1,1
1166,1166,Citizen Informant #1166,53,4,1,1,2
1167,1167,Citizen Informant #1167,31,3,1,1,1
1168,1168,Citizen Informant #1168,38,3,1,1,2
1169,1169,Citizen Informant #1169,52,2,1,1,1
1170,1170,Citizen Informant #1170,40,10,1,1,1
1171,1171,Citizen Informant #1171,49,4,1,1,2
1172,1172,Citizen Informant #1172,57,2,1,1,1
1173,1173,Citizen Informant #1173,58,5,1,1,1
1174,1174,Citizen Informant #1174,46,1,1,1,2
1175,1175,Citizen Informant #1175,54,6,1,1,1
1176,1176,Citizen Informant #1176,52,7,1,1,2
1177,1177,Citizen Informant #1177,55,8,1,1,2
1178,1178,Citizen Informant #1178,47,8,1,1,2
1179,1179,Citizen Informant #1179,26,9,1,1,1
1180,1180,Citizen Informant #1180,42,9,1,1,1
1181,1181,Citizen Informant #1181,40,5,1,1,1
1182,1182,Citizen Informant #1182,35,9,1,1,1
1183,1183,Citizen Informant #1183,41,4,1,1,2
1184,1184,Citizen Informant #1184,44,2,1,1,1
1185,1185,Citizen Informant #1185,38,8,1,1,2
1186,1186,Citizen Informant #1186,42,7,1,1,1
1187,1187,Citizen Informant #1187,34,5,1,1,1
1188,1188,Citizen Informant #1188,29,1,1,1,2
1189,1189,Citizen Informant #1189,42,3,1,1,1
1190,1190,Citizen Informant #1190,32,1,1,1,2
1191,1191,Citizen Informant #1191,59,8,1,1,1
1192,1192,Citizen Informant #1192,53,7,1,1,1
1193,1193,Citizen Informant #1193,30,7,1,1,2
1194,1194,Citizen Informant #1194,57,2,1,1,2
1195,1195,Citizen Informant #1195,56,2,1,1,1
1196,1196,Citizen Informant #1196,33,2,1,1,1
1197,1197,Citizen Informant #1197,36,3,1,1,2
1198,1198,Citizen Informant #1198,25,8,1,1,1
1199,1199,Citizen Informant #1199,51,3,1,1,1
1200,1200,Citizen Informant #1200,42,4,1,1,1
1201,1201,Citizen Informant #1201,47,1,1,1,1
1202,1202,Citizen Informant #1202,58,8,1,1,1
1203,1203,Citizen Informant #1203,49,4,1,1,2
1204,1204,Citizen Informant #1204,40,8,1,1,1
1205,1205,Citizen Informant #1205,56,3,1,1,1
1206,1206,Citizen Informant #1206,48,8,1,1,2
1207,1207,Citizen Informant #1207,36,6,1,1,2
1208,1208,Citizen Informant #1208,41,4,1,1,1
1209,1209,Citizen Informant #1209,41,4,1,1,2
1210,1210,Citizen Informant #1210,60,8,1,1,2
1211,1211,Citizen Informant #1211,29,3,1,1,1
1212,1212,Citizen Informant #1212,47,4,1,1,1
1213,1213,Citizen Informant #1213,30,5,1,1,2
1214,1214,Citizen Informant #1214,36,2,1,1,2
1215,1215,Citizen Informant #1215,35,1,1,1,2
1216,1216,Citizen Informant #1216,58,2,1,1,1
1217,1217,Citizen Informant #1217,54,1,1,1,2
1218,1218,Citizen Informant #1218,54,10,1,1,2
1219,1219,Citizen Informant #1219,35,2,1,1,1
1220,1220,Citizen Informant #1220,31,8,1,1,1
1221,1221,Citizen Informant #1221,57,6,1,1,2
1222,1222,Citizen Informant #1222,42,3,1,1,2
1223,1223,Citizen Informant #1223,45,7,1,1,1
1224,1224,Citizen Informant #1224,60,8,1,1,1
1225,1225,Citizen Informant #1225,59,1,1,1,2
1226,1226,Citizen Informant #1226,30,5,1,1,2
1227,1227,Citizen Informant #1227,57,2,1,1,2
1228,1228,Citizen Informant #1228,25,9,1,1,2
1229,1229,Citizen Informant #1229,25,10,1,1,1
1230,1230,Citizen Informant #1230,31,6,1,1,2
1231,1231,Citizen Informant #1231,53,6,1,1,1
1232,1232,Citizen Informant #1232,38,7,1,1,1
1233,1233,Citizen Informant #1233,33,3,1,1,1
1234,1234,Citizen Informant #1234,41,3,1,1,1
1235,1235,Citizen Informant #1235,55,6,1,1,1
1236,1236,Citizen Informant #1236,44,9,1,1,2
1237,1237,Citizen Informant #1237,58,1,1,1,1
1238,1238,Citizen Informant #1238,31,9,1,1,1
1239,1239,Citizen Informant #1239,52,9,1,1,2
1240,1240,Citizen Informant #1240,32,10,1,1,2
1241,1241,Citizen Informant #1241,29,9,1,1,2
1242,1242,Citizen Informant #1242,32,5,1,1,1
1243,1243,Citizen Informant #1243,41,5,1,1,1
1244,1244,Citizen Informant #1244,28,1,1,1,1
1245,1245,Citizen Informant #1245,48,10,1,1,2
1246,1246,Citizen Informant #1246,35,10,1,1,2
1247,1247,Citizen Informant #1247,36,6,1,1,1
1248,1248,Citizen Informant #1248,26,5,1,1,2
1249,1249,Citizen Informant #1249,45,9,1,1,2
1250,1250,Citizen Informant #1250,34,8,1,1,2
1251,1251,Citizen Informant #1251,59,9,1,1,1
1252,1252,Citizen Informant #1252,51,8,1,1,2
1253,1253,Citizen Informant #1253,59,7,1,1,2
1254,1254,Citizen Informant #1254,27,5,1,1,2
1255,1255,Citizen Informant #1255,59,8,1,1,2
1256,1256,Citizen Informant #1256,34,9,1,1,1
1257,1257,Citizen Informant #1257,44,7,1,1,2
1258,1258,Citizen Informant #1258,40,7,1,1,1
1259,1259,Citizen Informant #1259,47,2,1,1,2
1260,1260,Citizen Informant #1260,31,4,1,1,1
1261,1261,Citizen Informant #1261,28,4,1,1,2
1262,1262,Citizen Informant #1262,48,5,1,1,2
1263,1263,Citizen Informant #1263,35,1,1,1,1
1264,1264,Citizen Informant #1264,48,1,1,1,1
1265,1265,Citizen Informant #1265,42,6,1,1,1
1266,1266,Citizen Informant #1266,30,2,1,1,1
1267,1267,Citizen Informant #1267,39,3,1,1,2
1268,1268,Citizen Informant #1268,40,6,1,1,1
1269,1269,Citizen Informant #1269,44,1,1,1,2
1270,1270,Citizen Informant #1270,51,1,1,1,2
1271,1271,Citizen Informant #1271,36,8,1,1,2
1272,1272,Citizen Informant #1272,47,8,1,1,1
1273,1273,Citizen Informant #1273,54,10,1,1,1
1274,1274,Citizen Informant #1274,58,1,1,1,1
1275,1275,Citizen Informant #1275,33,2,1,1,2
1276,1276,Citizen Informant #1276,30,1,1,1,1
1277,1277,Citizen Informant #1277,52,10,1,1,2
1278,1278,Citizen Informant #1278,30,2,1,1,1
1279,1279,Citizen Informant #1279,55,2,1,1,1
1280,1280,Citizen Informant #1280,38,6,1,1,1
1281,1281,Citizen Informant #1281,39,3,1,1,1
1282,1282,Citizen Informant #1282,47,3,1,1,2
1283,1283,Citizen Informant #1283,33,4,1,1,2
1284,1284,Citizen Informant #1284,28,3,1,1,1
1285,1285,Citizen Informant #1285,47,3,1,1,2
1286,1286,Citizen Informant #1286,37,4,1,1,1
1287,1287,Citizen Informant #1287,57,9,1,1,2
1288,1288,Citizen Informant #1288,25,6,1,1,1
1289,1289,Citizen Informant #1289,29,3,1,1,2
1290,1290,Citizen Informant #1290,36,9,1,1,1
1291,1291,Citizen Informant #1291,36,8,1,1,1
1292,1292,Citizen Informant #1292,38,6,1,1,1
1293,1293,Citizen Informant #1293,51,8,1,1,1
1294,1294,Citizen Informant #1294,37,3,1,1,2
1295,1295,Citizen Informant #1295,32,3,1,1,1
1296,1296,Citizen Informant #1296,59,7,1,1,2
1297,1297,Citizen Informant #1297,44,4,1,1,2
1298,1298,Citizen Informant #1298,29,10,1,1,2
1299,1299,Citizen Informant #1299,44,10,1,1,2
1300,1300,Citizen Informant #1300,46,9,1,1,2
1301,1301,Citizen Informant #1301,40,5,1,1,2
1302,1302,Citizen Informant #1302,33,10,1,1,1
1303,1303,Citizen Informant #1303,56,9,1,1,2
1304,1304,Citizen Informant #1304,58,2,1,1,2
1305,1305,Citizen Informant #1305,35,2,1,1,1
1306,1306,Citizen Informant #1306,47,3,1,1,2
1307,1307,Citizen Informant #1307,53,8,1,1,1
1308,1308,Citizen Informant #1308,58,7,1,1,2
1309,1309,Citizen Informant #1309,60,7,1,1,2
1310,1310,Citizen Informant #1310,53,9,1,1,2
1311,1311,Citizen Informant #1311,29,5,1,1,1
1312,1312,Citizen Informant #1312,49,4,1,1,1
1313,1313,Citizen Informant #1313,54,10,1,1,2
1314,1314,Citizen Informant #1314,47,7,1,1,1
1315,1315,Citizen Informant #1315,59,2,1,1,1
1316,1316,Citizen Informant #1316,59,6,1,1,2
1317,1317,Citizen Informant #1317,45,2,1,1,1
1318,1318,Citizen Informant #1318,46,3,1,1,2
1319,1319,Citizen Informant #1319,42,9,1,1,1
1320,1320,Citizen Informant #1320,47,8,1,1,2
1321,1321,Citizen Informant #1321,41,8,1,1,1
1322,1322,Citizen Informant #1322,28,9,1,1,2
1323,1323,Citizen Informant #1323,39,5,1,1,2
1324,1324,Citizen Informant #1324,29,9,1,1,2
1325,1325,Citizen Informant #1325,33,7,1,1,1
1326,1326,Citizen Informant #1326,56,8,1,1,2
1327,1327,Citizen Informant #1327,42,5,1,1,1
1328,1328,Citizen Informant #1328,44,5,1,1,1
1329,1329,Citizen Informant #1329,38,2,1,1,2
1330,1330,Citizen Informant #1330,29,7,1,1,2
1331,1331,Citizen Informant #1331,47,10,1,1,2
1332,1332,Citizen Informant #1332,57,9,1,1,2
1333,1333,Citizen Informant #1333,36,7,1,1,1
1334,1334,Citizen Informant #1334,53,3,1,1,1
1335,1335,Citizen Informant #1335,32,4,1,1,1
1336,1336,Citizen Informant #1336,59,9,1,1,2
1337,1337,Citizen Informant #1337,56,5,1,1,1
1338,1338,Citizen Informant #1338,53,7,1,1,1
1339,1339,Citizen Informant #1339,48,1,1,1,2
1340,1340,Citizen Informant #1340,48,8,1,1,1
1341,1341,Citizen Informant #1341,58,10,1,1,1
1342,1342,Citizen Informant #1342,35,4,1,1,2
1343,1343,Citizen Informant #1343,50,8,1,1,1
1344,1344,Citizen Informant #1344,29,8,1,1,1
1345,1345,Citizen Informant #1345,34,4,1,1,1
1346,1346,Citizen Informant #1346,45,9,1,1,2
1347,1347,Citizen Informant #1347,48,9,1,1,2
1348,1348,Citizen Informant #1348,34,10,1,1,2
1349,1349,Citizen Informant #1349,41,2,1,1,2
1350,1350,Citizen Informant #1350,36,7,1,1,1
1351,1351,Citizen Informant #1351,26,7,1,1,1
1352,1352,Citizen Informant #1352,49,5,1,1,2
1353,1353,Citizen Informant #1353,36,4,1,1,2
1354,1354,Citizen Informant #1354,36,3,1,1,2
1355,1355,Citizen Informant #1355,35,6,1,1,2
1356,1356,Citizen Informant #1356,44,3,1,1,2
1357,1357,Citizen Informant #1357,52,6,1,1,2
1358,1358,Citizen Informant #1358,42,3,1,1,1
1359,1359,Citizen Informant #1359,52,8,1,1,1
1360,1360,Citizen Informant #1360,55,5,1,1,1
1361,1361,Citizen Informant #1361,38,4,1,1,1
1362,1362,Citizen Informant #1362,40,6,1,1,2
1363,1363,Citizen Informant #1363,25,7,1,1,1
1364,1364,Citizen Informant #1364,44,9,1,1,1
1365,1365,Citizen Informant #1365,30,10,1,1,1
1366,1366,Citizen Informant #1366,52,5,1,1,1
1367,1367,Citizen Informant #1367,43,2,1,1,2
1368,1368,Citizen Informant #1368,46,1,1,1,1
1369,1369,Citizen Informant #1369,56,5,1,1,1
1370,1370,Citizen Informant #1370,28,2,1,1,1
1371,1371,Citizen Informant #1371,44,8,1,1,1
1372,1372,Citizen Informant #1372,30,8,1,1,1
1373,1373,Citizen Informant #1373,38,8,1,1,1
1374,1374,Citizen Informant #1374,49,6,1,1,2
1375,1375,Citizen Informant #1375,48,3,1,1,2
1376,1376,Citizen Informant #1376,47,6,1,1,1
1377,1377,Citizen Informant #1377,59,6,1,1,1
1378,1378,Citizen Informant #1378,54,5,1,1,2
1379,1379,Citizen Informant #1379,52,7,1,1,2
1380,1380,Citizen Informant #1380,46,9,1,1,2
1381,1381,Citizen Informant #1381,28,1,1,1,2
1382,1382,Citizen Informant #1382,52,10,1,1,1
1383,1383,Citizen Informant #1383,37,4,1,1,1
1384,1384,Citizen Informant #1384,59,9,1,1,1
1385,1385,Citizen Informant #1385,30,6,1,1,2
1386,1386,Citizen Informant #1386,56,5,1,1,2
1387,1387,Citizen Informant #1387,33,2,1,1,1
1388,1388,Citizen Informant #1388,40,2,1,1,1
1389,1389,Citizen Informant #1389,48,1,1,1,2
1390,1390,Citizen Informant #1390,51,2,1,1,2
1391,1391,Citizen Informant #1391,41,2,1,1,2
1392,1392,Citizen Informant #1392,58,9,1,1,2
1393,1393,Citizen Informant #1393,60,6,1,1,1
1394,1394,Citizen Informant #1394,40,5,1,1,1
1395,1395,Citizen Informant #1395,45,3,1,1,1
1396,1396,Citizen Informant #1396,38,9,1,1,2
1397,1397,Citizen Informant #1397,52,8,1,1,1
1398,1398,Citizen Informant #1398,49,2,1,1,1
1399,1399,Citizen Informant #1399,29,3,1,1,1
1400,1400,Citizen Informant #1400,51,4,1,1,1
1401,1401,Citizen Informant #1401,42,3,1,1,2
1402,1402,Citizen Informant #1402,41,4,1,1,2
1403,1403,Citizen Informant #1403,44,9,1,1,2
1404,1404,Citizen Informant #1404,53,7,1,1,1
1405,1405,Citizen Informant #1405,32,5,1,1,1
1406,1406,Citizen Informant #1406,33,6,1,1,1
1407,1407,Citizen Informant #1407,58,2,1,1,2
1408,1408,Citizen Informant #1408,37,3,1,1,1
1409,1409,Citizen Informant #1409,28,1,1,1,1
1410,1410,Citizen Informant #1410,32,1,1,1,2
1411,1411,Citizen Informant #1411,27,5,1,1,2
1412,1412,Citizen Informant #1412,47,9,1,1,2
1413,1413,Citizen Informant #1413,29,5,1,1,1
1414,1414,Citizen Informant #1414,34,7,1,1,1
1415,1415,Citizen Informant #1415,38,7,1,1,2
1416,1416,Citizen Informant #1416,51,8,1,1,1
1417,1417,Citizen Informant #1417,42,9,1,1,2
1418,1418,Citizen Informant #1418,46,6,1,1,1
1419,1419,Citizen Informant #1419,58,7,1,1,1
1420,1420,Citizen Informant #1420,37,9,1,1,2
1421,1421,Citizen Informant #1421,40,5,1,1,1
1422,1422,Citizen Informant #1422,30,6,1,1,1
1423,1423,Citizen Informant #1423,38,9,1,1,2
1424,1424,Citizen Informant #1424,50,5,1,1,1
1425,1425,Citizen Informant #1425,27,6,1,1,2
1426,1426,Citizen Informant #1426,38,6,1,1,1
1427,1427,Citizen Informant #1427,38,6,1,1,1
1428,1428,Citizen Informant #1428,43,2,1,1,2
1429,1429,Citizen Informant #1429,56,2,1,1,1
1430,1430,Citizen Informant #1430,42,4,1,1,2
1431,1431,Citizen Informant #1431,39,9,1,1,1
1432,1432,Citizen Informant #1432,50,9,1,1,2
1433,1433,Citizen Informant #1433,56,8,1,1,2
1434,1434,Citizen Informant #1434,35,10,1,1,1
1435,1435,Citizen Informant #1435,50,4,1,1,1
1436,1436,Citizen Informant #1436,55,8,1,1,2
1437,1437,Citizen Informant #1437,43,5,1,1,2
1438,1438,Citizen Informant #1438,59,7,1,1,2
1439,1439,Citizen Informant #1439,26,9,1,1,2
1440,1440,Citizen Informant #1440,60,9,1,1,2
1441,1441,Citizen Informant #1441,27,8,1,1,2
1442,1442,Citizen Informant #1442,29,4,1,1,2
1443,1443,Citizen Informant #1443,33,9,1,1,1
1444,1444,Citizen Informant #1444,44,10,1,1,2
1445,1445,Citizen Informant #1445,27,3,1,1,1
1446,1446,Citizen Informant #1446,27,8,1,1,1
1447,1447,Citizen Informant #1447,55,7,1,1,1
1448,1448,Citizen Informant #1448,45,7,1,1,1
1449,1449,Citizen Informant #1449,53,6,1,1,2
1450,1450,Citizen Informant #1450,41,1,1,1,2
1451,1451,Citizen Informant #1451,48,10,1,1,2
1452,1452,Citizen Informant #1452,25,8,1,1,2
1453,1453,Citizen Informant #1453,56,4,1,1,2
1454,1454,Citizen Informant #1454,32,2,1,1,2
1455,1455,Citizen Informant #1455,42,8,1,1,2
1456,1456,Citizen Informant #1456,49,6,1,1,1
1457,1457,Citizen Informant #1457,29,1,1,1,2
1458,1458,Citizen Informant #1458,39,7,1,1,2
1459,1459,Citizen Informant #1459,60,8,1,1,2
1460,1460,Citizen Informant #1460,32,9,1,1,1
1461,1461,Citizen Informant #1461,34,8,1,1,1
1462,1462,Citizen Informant #1462,52,3,1,1,1
1463,1463,Citizen Informant #1463,25,10,1,1,2
1464,1464,Citizen Informant #1464,26,9,1,1,1
1465,1465,Citizen Informant #1465,26,6,1,1,2
1466,1466,Citizen Informant #1466,43,4,1,1,1
1467,1467,Citizen Informant #1467,30,6,1,1,1
1468,1468,Citizen Informant #1468,45,2,1,1,1
1469,1469,Citizen Informant #1469,52,4,1,1,1
1470,1470,Citizen Informant #1470,56,7,1,1,1
1471,1471,Citizen Informant #1471,29,7,1,1,2
1472,1472,Citizen Informant #1472,58,9,1,1,1
1473,1473,Citizen Informant #1473,48,3,1,1,1
1474,1474,Citizen Informant #1474,49,7,1,1,2
1475,1475,Citizen Informant #1475,26,10,1,1,2
1476,1476,Citizen Informant #1476,53,10,1,1,1
1477,1477,Citizen Informant #1477,45,7,1,1,1
1478,1478,Citizen Informant #1478,34,9,1,1,2
1479,1479,Citizen Informant #1479,39,9,1,1,1
1480,1480,Citizen Informant #1480,58,7,1,1,1
1481,1481,Citizen Informant #1481,32,6,1,1,2
1482,1482,Citizen Informant #1482,27,4,1,1,2
1483,1483,Citizen Informant #1483,52,9,1,1,2
1484,1484,Citizen Informant #1484,59,8,1,1,2
1485,1485,Citizen Informant #1485,52,8,1,1,2
1486,1486,Citizen Informant #1486,46,2,1,1,2
1487,1487,Citizen Informant #1487,49,2,1,1,2
1488,1488,Citizen Informant #1488,39,3,1,1,1
1489,1489,Citizen Informant #1489,42,4,1,1,1
1490,1490,Citizen Informant #1490,35,10,1,1,2
1491,1491,Citizen Informant #1491,58,5,1,1,1
1492,1492,Citizen Informant #1492,49,1,1,1,2
1493,1493,Citizen Informant #1493,53,8,1,1,2
1494,1494,Citizen Informant #1494,25,10,1,1,2
1495,1495,Citizen Informant #1495,54,3,1,1,2
1496,1496,Citizen Informant #1496,56,2,1,1,2
1497,1497,Citizen Informant #1497,55,9,1,1,1
1498,1498,Citizen Informant #1498,31,10,1,1,2
1499,1499,Citizen Informant #1499,54,5,1,1,1
1500,1500,Citizen Informant #1500,55,5,1,1,1
1501,1501,Citizen Informant #1501,56,3,1,1,1
1502,1502,Citizen Informant #1502,47,6,1,1,2
1503,1503,Citizen Informant #1503,33,8,1,1,1
1504,1504,Citizen Informant #1504,41,4,1,1,2
1505,1505,Citizen Informant #1505,49,3,1,1,1
1506,1506,Citizen Informant #1506,53,1,1,1,1
1507,1507,Citizen Informant #1507,38,7,1,1,1
1508,1508,Citizen Informant #1508,53,8,1,1,2
1509,1509,Citizen Informant #1509,40,3,1,1,2
1510,1510,Citizen Informant #1510,49,5,1,1,1
1511,1511,Citizen Informant #1511,25,2,1,1,2
1512,1512,Citizen Informant #1512,34,7,1,1,2
1513,1513,Citizen Informant #1513,57,5,1,1,1
1514,1514,Citizen Informant #1514,36,7,1,1,1
1515,1515,Citizen Informant #1515,48,2,1,1,2
1516,1516,Citizen Informant #1516,43,2,1,1,2
1517,1517,Citizen Informant #1517,30,7,1,1,1
1518,1518,Citizen Informant #1518,44,2,1,1,1
1519,1519,Citizen Informant #1519,48,1,1,1,2
1520,1520,Citizen Informant #1520,41,4,1,1,2
1521,1521,Citizen Informant #1521,55,7,1,1,1
1522,1522,Citizen Informant #1522,33,6,1,1,2
1523,1523,Citizen Informant #1523,34,5,1,1,1
1524,1524,Citizen Informant #1524,33,7,1,1,1
1525,1525,Citizen Informant #1525,56,2,1,1,1
1526,1526,Citizen Informant #1526,40,7,1,1,2
1527,1527,Citizen Informant #1527,51,2,1,1,2
1528,1528,Citizen Informant #1528,28,4,1,1,1
1529,1529,Citizen Informant #1529,36,8,1,1,2
1530,1530,Citizen Informant #1530,37,7,1,1,1
1531,1531,Citizen Informant #1531,31,8,1,1,2
1532,1532,Citizen Informant #1532,40,6,1,1,1
1533,1533,Citizen Informant #1533,57,9,1,1,1
1534,1534,Citizen Informant #1534,49,9,1,1,2
1535,1535,Citizen Informant #1535,45,1,1,1,1
1536,1536,Citizen Informant #1536,39,10,1,1,1
1537,1537,Citizen Informant #1537,31,2,1,1,1
1538,1538,Citizen Informant #1538,57,1,1,1,1
1539,1539,Citizen Informant #1539,29,9,1,1,1
1540,1540,Citizen Informant #1540,55,1,1,1,2
1541,1541,Citizen Informant #1541,25,10,1,1,1
1542,1542,Citizen Informant #1542,42,1,1,1,2
1543,1543,Citizen Informant #1543,26,3,1,1,1
1544,1544,Citizen Informant #1544,40,7,1,1,1
1545,1545,Citizen Informant #1545,27,3,1,1,1
1546,1546,Citizen Informant #1546,50,5,1,1,1
1547,1547,Citizen Informant #1547,50,7,1,1,2
1548,1548,Citizen Informant #1548,55,8,1,1,1
1549,1549,Citizen Informant #1549,52,10,1,1,2
1550,1550,Citizen Informant #1550,50,8,1,1,2
1551,1551,Citizen Informant #1551,33,2,1,1,2
1552,1552,Citizen Informant #1552,46,5,1,1,2
1553,1553,Citizen Informant #1553,54,3,1,1,2
1554,1554,Citizen Informant #1554,39,3,1,1,2
1555,1555,Citizen Informant #1555,52,8,1,1,2
1556,1556,Citizen Informant #1556,37,4,1,1,2
1557,1557,Citizen Informant #1557,40,6,1,1,1
1558,1558,Citizen Informant #1558,39,10,1,1,2
1559,1559,Citizen Informant #1559,38,1,1,1,1
1560,1560,Citizen Informant #1560,37,3,1,1,2
1561,1561,Citizen Informant #1561,54,2,1,1,2
1562,1562,Citizen Informant #1562,39,6,1,1,1
1563,1563,Citizen Informant #1563,48,5,1,1,2
1564,1564,Citizen Informant #1564,43,2,1,1,2
1565,1565,Citizen Informant #1565,55,7,1,1,1
1566,1566,Citizen Informant #1566,33,4,1,1,2
1567,1567,Citizen Informant #1567,41,3,1,1,2
1568,1568,Citizen Informant #1568,32,8,1,1,2
1569,1569,Citizen Informant #1569,58,6,1,1,1
1570,1570,Citizen Informant #1570,38,4,1,1,1
1571,1571,Citizen Informant #1571,29,1,1,1,2
1572,1572,Citizen Informant #1572,39,10,1,1,2
1573,1573,Citizen Informant #1573,28,2,1,1,2
1574,1574,Citizen Informant #1574,25,3,1,1,2
1575,1575,Citizen Informant #1575,31,10,1,1,1
1576,1576,Citizen Informant #1576,42,7,1,1,1
1577,1577,Citizen Informant #1577,54,7,1,1,1
1578,1578,Citizen Informant #1578,31,3,1,1,1
1579,1579,Citizen Informant #1579,30,5,1,1,2
1580,1580,Citizen Informant #1580,56,4,1,1,1
1581,1581,Citizen Informant #1581,54,2,1,1,2
1582,1582,Citizen Informant #1582,54,1,1,1,2
1583,1583,Citizen Informant #1583,50,7,1,1,1
1584,1584,Citizen Informant #1584,30,2,1,1,2
1585,1585,Citizen Informant #1585,38,8,1,1,2
1586,1586,Citizen Informant #1586,59,9,1,1,2
1587,1587,Citizen Informant #1587,27,8,1,1,1
1588,1588,Citizen Informant #1588,32,3,1,1,2
1589,1589,Citizen Informant #1589,34,2,1,1,1
1590,1590,Citizen Informant #1590,51,2,1,1,2
1591,1591,Citizen Informant #1591,28,7,1,1,2
1592,1592,Citizen Informant #1592,53,9,1,1,2
1593,1593,Citizen Informant #1593,33,8,1,1,2
1594,1594,Citizen Informant #1594,55,7,1,1,1
1595,1595,Citizen Informant #1595,48,6,1,1,2
1596,1596,Citizen Informant #1596,36,4,1,1,1
1597,1597,Citizen Informant #1597,29,1,1,1,1
1598,1598,Citizen Informant #1598,26,6,1,1,2
1599,1599,Citizen Informant #1599,53,9,1,1,1
1600,1600,Citizen Informant #1600,31,3,1,1,1
1601,1601,Citizen Informant #1601,59,6,1,1,2
1602,1602,Citizen Informant #1602,25,4,1,1,2
1603,1603,Citizen Informant #1603,35,6,1,1,1
1604,1604,Citizen Informant #1604,41,2,1,1,1
1605,1605,Citizen Informant #1605,32,4,1,1,2
1606,1606,Citizen Informant #1606,30,10,1,1,2
1607,1607,Citizen Informant #1607,46,8,1,1,1
1608,1608,Citizen Informant #1608,47,8,1,1,2
1609,1609,Citizen Informant #1609,52,5,1,1,2
1610,1610,Citizen Informant #1610,27,9,1,1,2
1611,1611,Citizen Informant #1611,43,10,1,1,2
1612,1612,Citizen Informant #1612,52,4,1,1,2
1613,1613,Citizen Informant #1613,27,7,1,1,1
1614,1614,Citizen Informant #1614,26,9,1,1,2
1615,1615,Citizen Informant #1615,56,7,1,1,1
1616,1616,Citizen Informant #1616,37,4,1,1,2
1617,1617,Citizen Informant #1617,51,7,1,1,1
1618,1618,Citizen Informant #1618,45,4,1,1,1
1619,1619,Citizen Informant #1619,50,10,1,1,1
1620,1620,Citizen Informant #1620,50,9,1,1,2
1621,1621,Citizen Informant #1621,25,7,1,1,1
1622,1622,Citizen Informant #1622,49,2,1,1,1
1623,1623,Citizen Informant #1623,47,7,1,1,1
1624,1624,Citizen Informant #1624,36,10,1,1,1
1625,1625,Citizen Informant #1625,55,8,1,1,1
1626,1626,Citizen Informant #1626,58,5,1,1,1
1627,1627,Citizen Informant #1627,54,1,1,1,1
1628,1628,Citizen Informant #1628,56,5,1,1,2
1629,1629,Citizen Informant #1629,31,3,1,1,2
1630,1630,Citizen Informant #1630,58,10,1,1,1
1631,1631,Citizen Informant #1631,29,10,1,1,1
1632,1632,Citizen Informant #1632,60,2,1,1,1
1633,1633,Citizen Informant #1633,59,3,1,1,2
1634,1634,Citizen Informant #1634,38,3,1,1,2
1635,1635,Citizen Informant #1635,47,9,1,1,1
1636,1636,Citizen Informant #1636,59,8,1,1,2
1637,1637,Citizen Informant #1637,60,1,1,1,1
1638,1638,Citizen Informant #1638,40,6,1,1,2
1639,1639,Citizen Informant #1639,59,2,1,1,1
1640,1640,Citizen Informant #1640,39,7,1,1,2
1641,1641,Citizen Informant #1641,26,2,1,1,1
1642,1642,Citizen Informant #1642,40,2,1,1,1
1643,1643,Citizen Informant #1643,60,4,1,1,1
1644,1644,Citizen Informant #1644,31,7,1,1,2
1645,1645,Citizen Informant #1645,27,3,1,1,1
1646,1646,Citizen Informant #1646,60,5,1,1,1
1647,1647,Citizen Informant #1647,44,9,1,1,2
1648,1648,Citizen Informant #1648,31,2,1,1,1
1649,1649,Citizen Informant #1649,39,9,1,1,2
1650,1650,Citizen Informant #1650,29,9,1,1,2
1651,1651,Citizen Informant #1651,59,8,1,1,1
1652,1652,Citizen Informant #1652,53,2,1,1,2
1653,1653,Citizen Informant #1653,34,5,1,1,2
1654,1654,Citizen Informant #1654,58,2,1,1,2
1655,1655,Citizen Informant #1655,33,4,1,1,1
1656,1656,Citizen Informant #1656,26,3,1,1,2
1657,1657,Citizen Informant #1657,55,7,1,1,1
1658,1658,Citizen Informant #1658,51,2,1,1,2
