AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
1359,1359,Unknown Suspect,44,1,A1
1360,1360,Unknown Suspect,23,1,A1
1361,1361,Unknown Suspect,22,1,A1
1362,1362,Unknown Suspect,28,1,A1
1363,1363,Unknown Suspect,39,1,A1
1364,1364,Unknown Suspect,26,1,A1
1365,1365,Unknown Suspect,30,1,A1
1366,1366,Unknown Suspect,44,1,A1
1367,1367,Unknown Suspect,24,1,A1
1368,1368,Unknown Suspect,32,1,A1
1369,1369,Unknown Suspect,37,1,A1
1370,1370,Unknown Suspect,45,1,A1
1371,1371,Unknown Suspect,34,1,A1
1372,1372,Unknown Suspect,26,1,A1
1373,1373,Unknown Suspect,23,1,A1
1374,1374,Unknown Suspect,22,1,A1
1375,1375,Unknown Suspect,37,1,A1
1376,1376,Unknown Suspect,24,1,A1
1377,1377,Unknown Suspect,40,1,A1
1378,1378,Unknown Suspect,29,1,A1
1379,1379,Unknown Suspect,34,1,A1
1380,1380,Unknown Suspect,36,1,A1
1381,1381,Unknown Suspect,26,1,A1
1382,1382,Unknown Suspect,28,1,A1
1383,1383,Unknown Suspect,26,1,A1
1384,1384,Unknown Suspect,38,1,A1
1385,1385,Unknown Suspect,38,1,A1
1386,1386,Unknown Suspect,36,1,A1
1387,1387,Unknown Suspect,25,1,A1
1388,1388,Unknown Suspect,38,1,A1
1389,1389,Unknown Suspect,41,1,A1
1390,1390,Unknown Suspect,38,1,A1
1391,1391,Unknown Suspect,32,1,A1
1392,1392,Unknown Suspect,27,1,A1
1393,1393,Unknown Suspect,41,1,A1
1394,1394,Unknown Suspect,31,1,A1
1395,1395,Unknown Suspect,26,1,A1
1396,1396,Unknown Suspect,41,1,A1
1397,1397,Unknown Suspect,29,1,A1
1398,1398,Unknown Suspect,23,1,A1
1399,1399,Unknown Suspect,32,1,A1
1400,1400,Unknown Suspect,27,1,A1
1401,1401,Unknown Suspect,22,1,A1
1402,1402,Unknown Suspect,22,1,A1
1403,1403,Unknown Suspect,40,1,A1
1404,1404,Unknown Suspect,40,1,A1
1405,1405,Unknown Suspect,44,1,A1
1406,1406,Unknown Suspect,23,1,A1
1407,1407,Unknown Suspect,43,1,A1
1408,1408,Unknown Suspect,34,1,A1
1409,1409,Unknown Suspect,23,1,A1
1410,1410,Unknown Suspect,38,1,A1
1411,1411,Unknown Suspect,43,1,A1
1412,1412,Unknown Suspect,22,1,A1
1413,1413,Unknown Suspect,41,1,A1
1414,1414,Unknown Suspect,36,1,A1
1415,1415,Unknown Suspect,38,1,A1
1416,1416,Unknown Suspect,37,1,A1
1417,1417,Unknown Suspect,28,1,A1
1418,1418,Unknown Suspect,39,1,A1
1419,1419,Unknown Suspect,37,1,A1
1420,1420,Unknown Suspect,45,1,A1
1421,1421,Unknown Suspect,41,1,A1
1422,1422,Unknown Suspect,36,1,A1
1423,1423,Unknown Suspect,39,1,A1
1424,1424,Unknown Suspect,43,1,A1
1425,1425,Unknown Suspect,39,1,A1
1426,1426,Unknown Suspect,40,1,A1
1427,1427,Unknown Suspect,45,1,A1
1428,1428,Unknown Suspect,38,1,A1
1429,1429,Unknown Suspect,43,1,A1
1430,1430,Unknown Suspect,28,1,A1
1431,1431,Unknown Suspect,34,1,A1
1432,1432,Unknown Suspect,37,1,A1
1433,1433,Unknown Suspect,41,1,A1
1434,1434,Unknown Suspect,39,1,A1
1435,1435,Unknown Suspect,33,1,A1
1436,1436,Unknown Suspect,40,1,A1
1437,1437,Unknown Suspect,28,1,A1
1438,1438,Unknown Suspect,24,1,A1
1439,1439,Unknown Suspect,33,1,A1
1440,1440,Unknown Suspect,34,1,A1
1441,1441,Unknown Suspect,37,1,A1
1442,1442,Unknown Suspect,44,1,A1
1443,1443,Unknown Suspect,39,1,A1
1444,1444,Unknown Suspect,43,1,A1
1445,1445,Unknown Suspect,33,1,A1
1446,1446,Unknown Suspect,45,1,A1
1447,1447,Unknown Suspect,26,1,A1
1448,1448,Unknown Suspect,25,1,A1
1449,1449,Unknown Suspect,40,1,A1
1450,1450,Unknown Suspect,43,1,A1
1451,1451,Unknown Suspect,35,1,A1
1452,1452,Unknown Suspect,36,1,A1
1453,1453,Unknown Suspect,39,1,A1
1454,1454,Unknown Suspect,41,1,A1
1455,1455,Unknown Suspect,22,1,A1
1456,1456,Unknown Suspect,24,1,A1
1457,1457,Unknown Suspect,34,1,A1
1458,1458,Unknown Suspect,29,1,A1
1459,1459,Unknown Suspect,34,1,A1
1460,1460,Unknown Suspect,26,1,A1
1461,1461,Unknown Suspect,28,1,A1
1462,1462,Unknown Suspect,34,1,A1
1463,1463,Unknown Suspect,25,1,A1
1464,1464,Unknown Suspect,29,1,A1
1465,1465,Unknown Suspect,42,1,A1
1466,1466,Unknown Suspect,25,1,A1
1467,1467,Unknown Suspect,44,1,A1
1468,1468,Unknown Suspect,39,1,A1
1469,1469,Unknown Suspect,40,1,A1
1470,1470,Unknown Suspect,29,1,A1
1471,1471,Unknown Suspect,26,1,A1
1472,1472,Unknown Suspect,32,1,A1
1473,1473,Unknown Suspect,40,1,A1
1474,1474,Unknown Suspect,41,1,A1
1475,1475,Unknown Suspect,33,1,A1
1476,1476,Unknown Suspect,31,1,A1
1477,1477,Unknown Suspect,45,1,A1
1478,1478,Unknown Suspect,31,1,A1
1479,1479,Unknown Suspect,45,1,A1
1480,1480,Unknown Suspect,31,1,A1
1481,1481,Unknown Suspect,39,1,A1
1482,1482,Unknown Suspect,37,1,A1
1483,1483,Unknown Suspect,38,1,A1
1484,1484,Unknown Suspect,42,1,A1
1485,1485,Unknown Suspect,43,1,A1
1486,1486,Unknown Suspect,33,1,A1
1487,1487,Unknown Suspect,26,1,A1
1488,1488,Unknown Suspect,29,1,A1
1489,1489,Unknown Suspect,29,1,A1
1490,1490,Unknown Suspect,23,1,A1
1491,1491,Unknown Suspect,31,1,A1
1492,1492,Unknown Suspect,44,1,A1
1493,1493,Unknown Suspect,40,1,A1
1494,1494,Unknown Suspect,32,1,A1
1495,1495,Unknown Suspect,45,1,A1
1496,1496,Unknown Suspect,38,1,A1
1497,1497,Unknown Suspect,40,1,A1
1498,1498,Unknown Suspect,28,1,A1
1499,1499,Unknown Suspect,33,1,A1
1500,1500,Unknown Suspect,37,1,A1
1501,1501,Unknown Suspect,44,1,A1
1502,1502,Unknown Suspect,31,1,A1
1503,1503,Unknown Suspect,33,1,A1
1504,1504,Unknown Suspect,35,1,A1
1505,1505,Unknown Suspect,42,1,A1
1506,1506,Unknown Suspect,25,1,A1
1507,1507,Unknown Suspect,31,1,A1
1508,1508,Unknown Suspect,22,1,A1
1509,1509,Unknown Suspect,45,1,A1
1510,1510,Unknown Suspect,23,1,A1
1511,1511,Unknown Suspect,29,1,A1
1512,1512,Unknown Suspect,42,1,A1
1513,1513,Unknown Suspect,32,1,A1
1514,1514,Unknown Suspect,44,1,A1
1515,1515,Unknown Suspect,30,1,A1
1516,1516,Unknown Suspect,31,1,A1
1517,1517,Unknown Suspect,27,1,A1
1518,1518,Unknown Suspect,36,1,A1
1519,1519,Unknown Suspect,35,1,A1
1520,1520,Unknown Suspect,36,1,A1
1521,1521,Unknown Suspect,42,1,A1
1522,1522,Unknown Suspect,23,1,A1
1523,1523,Unknown Suspect,30,1,A1
1524,1524,Unknown Suspect,42,1,A1
1525,1525,Unknown Suspect,40,1,A1
1526,1526,Unknown Suspect,23,1,A1
1527,1527,Unknown Suspect,30,1,A1
1528,1528,Unknown Suspect,45,1,A1
1529,1529,Unknown Suspect,28,1,A1
1530,1530,Unknown Suspect,33,1,A1
1531,1531,Unknown Suspect,45,1,A1
1532,1532,Unknown Suspect,31,1,A1
1533,1533,Unknown Suspect,35,1,A1
1534,1534,Unknown Suspect,33,1,A1
1535,1535,Unknown Suspect,28,1,A1
1536,1536,Unknown Suspect,37,1,A1
1537,1537,Unknown Suspect,24,1,A1
1538,1538,Unknown Suspect,35,1,A1
1539,1539,Unknown Suspect,35,1,A1
1540,1540,Unknown Suspect,30,1,A1
1541,1541,Unknown Suspect,22,1,A1
1542,1542,Unknown Suspect,37,1,A1
1543,1543,Unknown Suspect,27,1,A1
1544,1544,Unknown Suspect,28,1,A1
1545,1545,Unknown Suspect,44,1,A1
1546,1546,Unknown Suspect,40,1,A1
1547,1547,Unknown Suspect,36,1,A1
1548,1548,Unknown Suspect,24,1,A1
1549,1549,Unknown Suspect,44,1,A1
1550,1550,Unknown Suspect,35,1,A1
1551,1551,Unknown Suspect,38,1,A1
1552,1552,Unknown Suspect,36,1,A1
1553,1553,Unknown Suspect,44,1,A1
1554,1554,Unknown Suspect,25,1,A1
1555,1555,Unknown Suspect,28,1,A1
1556,1556,Unknown Suspect,32,1,A1
1557,1557,Unknown Suspect,41,1,A1
1558,1558,Unknown Suspect,36,1,A1
1559,1559,Unknown Suspect,36,1,A1
1560,1560,Unknown Suspect,44,1,A1
1561,1561,Unknown Suspect,34,1,A1
1562,1562,Unknown Suspect,34,1,A1
1563,1563,Unknown Suspect,41,1,A1
1564,1564,Unknown Suspect,40,1,A1
1565,1565,Unknown Suspect,26,1,A1
1566,1566,Unknown Suspect,27,1,A1
1567,1567,Unknown Suspect,22,1,A1
1568,1568,Unknown Suspect,36,1,A1
1569,1569,Unknown Suspect,32,1,A1
1570,1570,Unknown Suspect,38,1,A1
1571,1571,Unknown Suspect,23,1,A1
1572,1572,Unknown Suspect,27,1,A1
1573,1573,Unknown Suspect,37,1,A1
1574,1574,Unknown Suspect,23,1,A1
1575,1575,Unknown Suspect,29,1,A1
1576,1576,Unknown Suspect,24,1,A1
1577,1577,Unknown Suspect,23,1,A1
1578,1578,Unknown Suspect,34,1,A1
1579,1579,Unknown Suspect,40,1,A1
1580,1580,Unknown Suspect,34,1,A1
1581,1581,Unknown Suspect,39,1,A1
1582,1582,Unknown Suspect,39,1,A1
1583,1583,Unknown Suspect,27,1,A1
1584,1584,Unknown Suspect,23,1,A1
1585,1585,Unknown Suspect,29,1,A1
1586,1586,Unknown Suspect,27,1,A1
1587,1587,Unknown Suspect,36,1,A1
1588,1588,Unknown Suspect,42,1,A1
1589,1589,Unknown Suspect,32,1,A1
1590,1590,Unknown Suspect,24,1,A1
1591,1591,Unknown Suspect,30,1,A1
1592,1592,Unknown Suspect,31,1,A1
1593,1593,Unknown Suspect,29,1,A1
1594,1594,Unknown Suspect,36,1,A1
1595,1595,Unknown Suspect,29,1,A1
1596,1596,Unknown Suspect,35,1,A1
1597,1597,Unknown Suspect,25,1,A1
1598,1598,Unknown Suspect,35,1,A1
1599,1599,Unknown Suspect,41,1,A1
1600,1600,Unknown Suspect,42,1,A1
1601,1601,Unknown Suspect,37,1,A1
1602,1602,Unknown Suspect,37,1,A1
1603,1603,Unknown Suspect,29,1,A1
1604,1604,Unknown Suspect,30,1,A1
1605,1605,Unknown Suspect,36,1,A1
1606,1606,Unknown Suspect,41,1,A1
1607,1607,Unknown Suspect,31,1,A1
1608,1608,Unknown Suspect,28,1,A1
1609,1609,Unknown Suspect,40,1,A1
1610,1610,Unknown Suspect,34,1,A1
1611,1611,Unknown Suspect,36,1,A1
1612,1612,Unknown Suspect,45,1,A1
1613,1613,Unknown Suspect,26,1,A1
1614,1614,Unknown Suspect,29,1,A1
1615,1615,Unknown Suspect,35,1,A1
1616,1616,Unknown Suspect,43,1,A1
1617,1617,Unknown Suspect,25,1,A1
1618,1618,Unknown Suspect,33,1,A1
1619,1619,Unknown Suspect,30,1,A1
1620,1620,Unknown Suspect,27,1,A1
1621,1621,Unknown Suspect,38,1,A1
1622,1622,Unknown Suspect,33,1,A1
1623,1623,Unknown Suspect,31,1,A1
1624,1624,Unknown Suspect,31,1,A1
1625,1625,Unknown Suspect,41,1,A1
1626,1626,Unknown Suspect,36,1,A1
1627,1627,Unknown Suspect,45,1,A1
1628,1628,Unknown Suspect,35,1,A1
1629,1629,Unknown Suspect,44,1,A1
1630,1630,Unknown Suspect,40,1,A1
1631,1631,Unknown Suspect,30,1,A1
1632,1632,Unknown Suspect,32,1,A1
1633,1633,Unknown Suspect,37,1,A1
1634,1634,Unknown Suspect,36,1,A1
1635,1635,Unknown Suspect,24,1,A1
1636,1636,Unknown Suspect,22,1,A1
1637,1637,Unknown Suspect,22,1,A1
1638,1638,Unknown Suspect,25,1,A1
1639,1639,Unknown Suspect,45,1,A1
1640,1640,Unknown Suspect,44,1,A1
1641,1641,Unknown Suspect,42,1,A1
1642,1642,Unknown Suspect,26,1,A1
1643,1643,Unknown Suspect,40,1,A1
1644,1644,Unknown Suspect,29,1,A1
1645,1645,Unknown Suspect,43,1,A1
1646,1646,Unknown Suspect,41,1,A1
1647,1647,Unknown Suspect,27,1,A1
1648,1648,Unknown Suspect,45,1,A1
1649,1649,Unknown Suspect,33,1,A1
1650,1650,Unknown Suspect,26,1,A1
1651,1651,Unknown Suspect,23,1,A1
1652,1652,Unknown Suspect,25,1,A1
1653,1653,Unknown Suspect,44,1,A1
1654,1654,Unknown Suspect,40,1,A1
1655,1655,Unknown Suspect,34,1,A1
1656,1656,Unknown Suspect,45,1,A1
1657,1657,Unknown Suspect,44,1,A1
1658,1658,Unknown Suspect,40,1,A1
1659,1659,Unknown Suspect,26,1,A1
1660,1660,Unknown Suspect,28,1,A1
1661,1661,Unknown Suspect,32,1,A1
1662,1662,Unknown Suspect,41,1,A1
1663,1663,Unknown Suspect,29,1,A1
1664,1664,Unknown Suspect,27,1,A1
1665,1665,Unknown Suspect,37,1,A1
1666,1666,Unknown Suspect,23,1,A1
1667,1667,Unknown Suspect,40,1,A1
1668,1668,Unknown Suspect,41,1,A1
1669,1669,Unknown Suspect,24,1,A1
1670,1670,Unknown Suspect,35,1,A1
1671,1671,Unknown Suspect,25,1,A1
1672,1672,Unknown Suspect,31,1,A1
1673,1673,Unknown Suspect,24,1,A1
1674,1674,Unknown Suspect,31,1,A1
1675,1675,Unknown Suspect,22,1,A1
1676,1676,Unknown Suspect,34,1,A1
1677,1677,Unknown Suspect,24,1,A1
1678,1678,Unknown Suspect,28,1,A1
1679,1679,Unknown Suspect,40,1,A1
1680,1680,Unknown Suspect,30,1,A1
1681,1681,Unknown Suspect,22,1,A1
1682,1682,Unknown Suspect,45,1,A1
1683,1683,Unknown Suspect,41,1,A1
1684,1684,Unknown Suspect,29,1,A1
1685,1685,Unknown Suspect,41,1,A1
1686,1686,Unknown Suspect,22,1,A1
1687,1687,Unknown Suspect,24,1,A1
1688,1688,Unknown Suspect,23,1,A1
1689,1689,Unknown Suspect,43,1,A1
1690,1690,Unknown Suspect,38,1,A1
1691,1691,Unknown Suspect,43,1,A1
1692,1692,Unknown Suspect,32,1,A1
1693,1693,Unknown Suspect,41,1,A1
1694,1694,Unknown Suspect,22,1,A1
1695,1695,Unknown Suspect,28,1,A1
1696,1696,Unknown Suspect,25,1,A1
1697,1697,Unknown Suspect,33,1,A1
1698,1698,Unknown Suspect,23,1,A1
1699,1699,Unknown Suspect,41,1,A1
1700,1700,Unknown Suspect,35,1,A1
1701,1701,Unknown Suspect,31,1,A1
1702,1702,Unknown Suspect,37,1,A1
1703,1703,Unknown Suspect,38,1,A1
1704,1704,Unknown Suspect,42,1,A1
1705,1705,Unknown Suspect,28,1,A1
1706,1706,Unknown Suspect,40,1,A1
1707,1707,Unknown Suspect,37,1,A1
1708,1708,Unknown Suspect,41,1,A1
1709,1709,Unknown Suspect,26,1,A1
1710,1710,Unknown Suspect,23,1,A1
1711,1711,Unknown Suspect,27,1,A1
1712,1712,Unknown Suspect,42,1,A1
1713,1713,Unknown Suspect,40,1,A1
1714,1714,Unknown Suspect,35,1,A1
1715,1715,Unknown Suspect,31,1,A1
1716,1716,Unknown Suspect,43,1,A1
1717,1717,Unknown Suspect,38,1,A1
1718,1718,Unknown Suspect,40,1,A1
1719,1719,Unknown Suspect,38,1,A1
1720,1720,Unknown Suspect,33,1,A1
1721,1721,Unknown Suspect,41,1,A1
1722,1722,Unknown Suspect,32,1,A1
1723,1723,Unknown Suspect,45,1,A1
1724,1724,Unknown Suspect,33,1,A1
1725,1725,Unknown Suspect,40,1,A1
1726,1726,Unknown Suspect,41,1,A1
1727,1727,Unknown Suspect,41,1,A1
1728,1728,Unknown Suspect,34,1,A1
1729,1729,Unknown Suspect,23,1,A1
1730,1730,Unknown Suspect,26,1,A1
1731,1731,Unknown Suspect,44,1,A1
1732,1732,Unknown Suspect,36,1,A1
1733,1733,Unknown Suspect,37,1,A1
1734,1734,Unknown Suspect,31,1,A1
1735,1735,Unknown Suspect,42,1,A1
1736,1736,Unknown Suspect,25,1,A1
1737,1737,Unknown Suspect,26,1,A1
1738,1738,Unknown Suspect,26,1,A1
1739,1739,Unknown Suspect,45,1,A1
1740,1740,Unknown Suspect,39,1,A1
1741,1741,Unknown Suspect,43,1,A1
1742,1742,Unknown Suspect,45,1,A1
1743,1743,Unknown Suspect,29,1,A1
1744,1744,Unknown Suspect,22,1,A1
1745,1745,Unknown Suspect,33,1,A1
1746,1746,Unknown Suspect,44,1,A1
1747,1747,Unknown Suspect,28,1,A1
1748,1748,Unknown Suspect,38,1,A1
1749,1749,Unknown Suspect,24,1,A1
1750,1750,Unknown Suspect,37,1,A1
1751,1751,Unknown Suspect,27,1,A1
1752,1752,Unknown Suspect,40,1,A1
1753,1753,Unknown Suspect,26,1,A1
1754,1754,Unknown Suspect,41,1,A1
1755,1755,Unknown Suspect,34,1,A1
1756,1756,Unknown Suspect,44,1,A1
1757,1757,Unknown Suspect,28,1,A1
1758,1758,Unknown Suspect,39,1,A1
1759,1759,Unknown Suspect,23,1,A1
1760,1760,Unknown Suspect,43,1,A1
1761,1761,Unknown Suspect,25,1,A1
1762,1762,Unknown Suspect,35,1,A1
1763,1763,Unknown Suspect,38,1,A1
1764,1764,Unknown Suspect,25,1,A1
1765,1765,Unknown Suspect,30,1,A1
1766,1766,Unknown Suspect,38,1,A1
1767,1767,Unknown Suspect,43,1,A1
1768,1768,Unknown Suspect,30,1,A1
1769,1769,Unknown Suspect,44,1,A1
1770,1770,Unknown Suspect,24,1,A1
1771,1771,Unknown Suspect,28,1,A1
1772,1772,Unknown Suspect,28,1,A1
1773,1773,Unknown Suspect,29,1,A1
1774,1774,Unknown Suspect,39,1,A1
1775,1775,Unknown Suspect,34,1,A1
1776,1776,Unknown Suspect,40,1,A1
1777,1777,Unknown Suspect,27,1,A1
1778,1778,Unknown Suspect,31,1,A1
1779,1779,Unknown Suspect,41,1,A1
1780,1780,Unknown Suspect,28,1,A1
1781,1781,Unknown Suspect,30,1,A1
1782,1782,Unknown Suspect,33,1,A1
1783,1783,Unknown Suspect,34,1,A1
1784,1784,Unknown Suspect,35,1,A1
1785,1785,Unknown Suspect,43,1,A1
1786,1786,Unknown Suspect,42,1,A1
1787,1787,Unknown Suspect,45,1,A1
1788,1788,Unknown Suspect,24,1,A1
1789,1789,Unknown Suspect,34,1,A1
1790,1790,Unknown Suspect,37,1,A1
1791,1791,Unknown Suspect,42,1,A1
1792,1792,Unknown Suspect,27,1,A1
1793,1793,Unknown Suspect,45,1,A1
1794,1794,Unknown Suspect,30,1,A1
1795,1795,Unknown Suspect,32,1,A1
1796,1796,Unknown Suspect,34,1,A1
1797,1797,Unknown Suspect,22,1,A1
1798,1798,Unknown Suspect,38,1,A1
1799,1799,Unknown Suspect,42,1,A1
1800,1800,Unknown Suspect,26,1,A1
1801,1801,Unknown Suspect,32,1,A1
1802,1802,Unknown Suspect,36,1,A1
1803,1803,Unknown Suspect,33,1,A1
1804,1804,Unknown Suspect,39,1,A1
1805,1805,Unknown Suspect,37,1,A1
1806,1806,Unknown Suspect,32,1,A1
1807,1807,Unknown Suspect,45,1,A1
1808,1808,Unknown Suspect,29,1,A1
1809,1809,Unknown Suspect,43,1,A1
1810,1810,Unknown Suspect,33,1,A1
1811,1811,Unknown Suspect,27,1,A1
1812,1812,Unknown Suspect,35,1,A1
1813,1813,Unknown Suspect,44,1,A1
1814,1814,Unknown Suspect,45,1,A1
1815,1815,Unknown Suspect,22,1,A1
1816,1816,Unknown Suspect,29,1,A1
1817,1817,Unknown Suspect,24,1,A1
1818,1818,Unknown Suspect,28,1,A1
1819,1819,Unknown Suspect,30,1,A1
1820,1820,Unknown Suspect,37,1,A1
1821,1821,Unknown Suspect,40,1,A1
1822,1822,Unknown Suspect,40,1,A1
1823,1823,Unknown Suspect,25,1,A1
1824,1824,Unknown Suspect,25,1,A1
1825,1825,Unknown Suspect,27,1,A1
1826,1826,Unknown Suspect,37,1,A1
1827,1827,Unknown Suspect,24,1,A1
1828,1828,Unknown Suspect,39,1,A1
1829,1829,Unknown Suspect,33,1,A1
1830,1830,Unknown Suspect,37,1,A1
1831,1831,Unknown Suspect,40,1,A1
1832,1832,Unknown Suspect,31,1,A1
1833,1833,Unknown Suspect,37,1,A1
1834,1834,Unknown Suspect,30,1,A1
1835,1835,Unknown Suspect,44,1,A1
1836,1836,Unknown Suspect,43,1,A1
1837,1837,Unknown Suspect,40,1,A1
1838,1838,Unknown Suspect,33,1,A1
1839,1839,Unknown Suspect,38,1,A1
1840,1840,Unknown Suspect,42,1,A1
1841,1841,Unknown Suspect,28,1,A1
1842,1842,Unknown Suspect,40,1,A1
1843,1843,Unknown Suspect,42,1,A1
1844,1844,Unknown Suspect,37,1,A1
1845,1845,Unknown Suspect,26,1,A1
1846,1846,Unknown Suspect,25,1,A1
1847,1847,Unknown Suspect,24,1,A1
1848,1848,Unknown Suspect,30,1,A1
1849,1849,Unknown Suspect,37,1,A1
1850,1850,Unknown Suspect,37,1,A1
1851,1851,Unknown Suspect,34,1,A1
1852,1852,Unknown Suspect,29,1,A1
1853,1853,Unknown Suspect,39,1,A1
1854,1854,Unknown Suspect,23,1,A1
1855,1855,Unknown Suspect,45,1,A1
1856,1856,Unknown Suspect,38,1,A1
1857,1857,Unknown Suspect,31,1,A1
1858,1858,Unknown Suspect,35,1,A1
1859,1859,Unknown Suspect,27,1,A1
1860,1860,Unknown Suspect,33,1,A1
1861,1861,Unknown Suspect,26,1,A1
1862,1862,Unknown Suspect,35,1,A1
1863,1863,Unknown Suspect,39,1,A1
1864,1864,Unknown Suspect,24,1,A1
1865,1865,Unknown Suspect,29,1,A1
1866,1866,Unknown Suspect,32,1,A1
1867,1867,Unknown Suspect,25,1,A1
1868,1868,Unknown Suspect,32,1,A1
1869,1869,Unknown Suspect,26,1,A1
1870,1870,Unknown Suspect,38,1,A1
1871,1871,Unknown Suspect,27,1,A1
1872,1872,Unknown Suspect,38,1,A1
1873,1873,Unknown Suspect,44,1,A1
1874,1874,Unknown Suspect,23,1,A1
1875,1875,Unknown Suspect,42,1,A1
1876,1876,Unknown Suspect,40,1,A1
1877,1877,Unknown Suspect,28,1,A1
1878,1878,Unknown Suspect,45,1,A1
1879,1879,Unknown Suspect,26,1,A1
1880,1880,Unknown Suspect,22,1,A1
1881,1881,Unknown Suspect,33,1,A1
1882,1882,Unknown Suspect,32,1,A1
1883,1883,Unknown Suspect,31,1,A1
1884,1884,Unknown Suspect,40,1,A1
1885,1885,Unknown Suspect,33,1,A1
1886,1886,Unknown Suspect,26,1,A1
1887,1887,Unknown Suspect,36,1,A1
1888,1888,Unknown Suspect,23,1,A1
1889,1889,Unknown Suspect,39,1,A1
1890,1890,Unknown Suspect,44,1,A1
1891,1891,Unknown Suspect,43,1,A1
1892,1892,Unknown Suspect,23,1,A1
1893,1893,Unknown Suspect,41,1,A1
1894,1894,Unknown Suspect,26,1,A1
1895,1895,Unknown Suspect,23,1,A1
1896,1896,Unknown Suspect,40,1,A1
1897,1897,Unknown Suspect,23,1,A1
1898,1898,Unknown Suspect,23,1,A1
1899,1899,Unknown Suspect,37,1,A1
1900,1900,Unknown Suspect,27,1,A1
1901,1901,Unknown Suspect,23,1,A1
1902,1902,Unknown Suspect,24,1,A1
1903,1903,Unknown Suspect,44,1,A1
1904,1904,Unknown Suspect,36,1,A1
1905,1905,Unknown Suspect,24,1,A1
1906,1906,Unknown Suspect,29,1,A1
1907,1907,Unknown Suspect,25,1,A1
1908,1908,Unknown Suspect,28,1,A1
1909,1909,Unknown Suspect,25,1,A1
1910,1910,Unknown Suspect,39,1,A1
1911,1911,Unknown Suspect,29,1,A1
1912,1912,Unknown Suspect,25,1,A1
1913,1913,Unknown Suspect,37,1,A1
1914,1914,Unknown Suspect,29,1,A1
1915,1915,Unknown Suspect,43,1,A1
1916,1916,Unknown Suspect,27,1,A1
1917,1917,Unknown Suspect,31,1,A1
1918,1918,Unknown Suspect,28,1,A1
1919,1919,Unknown Suspect,37,1,A1
1920,1920,Unknown Suspect,27,1,A1
1921,1921,Unknown Suspect,45,1,A1
1922,1922,Unknown Suspect,30,1,A1
1923,1923,Unknown Suspect,26,1,A1
1924,1924,Unknown Suspect,39,1,A1
1925,1925,Unknown Suspect,43,1,A1
1926,1926,Unknown Suspect,30,1,A1
1927,1927,Unknown Suspect,30,1,A1
1928,1928,Unknown Suspect,41,1,A1
1929,1929,Unknown Suspect,30,1,A1
1930,1930,Unknown Suspect,38,1,A1
1931,1931,Unknown Suspect,31,1,A1
1932,1932,Unknown Suspect,23,1,A1
1933,1933,Unknown Suspect,24,1,A1
1934,1934,Unknown Suspect,37,1,A1
1935,1935,Unknown Suspect,27,1,A1
1936,1936,Unknown Suspect,33,1,A1
1937,1937,Unknown Suspect,32,1,A1
1938,1938,Unknown Suspect,26,1,A1
1939,1939,Unknown Suspect,42,1,A1
1940,1940,Unknown Suspect,31,1,A1
1941,1941,Unknown Suspect,23,1,A1
1942,1942,Unknown Suspect,41,1,A1
1943,1943,Unknown Suspect,28,1,A1
1944,1944,Unknown Suspect,38,1,A1
1945,1945,Unknown Suspect,27,1,A1
1946,1946,Unknown Suspect,25,1,A1
1947,1947,Unknown Suspect,31,1,A1
1948,1948,Unknown Suspect,27,1,A1
1949,1949,Unknown Suspect,33,1,A1
1950,1950,Unknown Suspect,27,1,A1
1951,1951,Unknown Suspect,40,1,A1
1952,1952,Unknown Suspect,36,1,A1
1953,1953,Unknown Suspect,34,1,A1
1954,1954,Unknown Suspect,23,1,A1
1955,1955,Unknown Suspect,35,1,A1
1956,1956,Unknown Suspect,35,1,A1
1957,1957,Unknown Suspect,41,1,A1
1958,1958,Unknown Suspect,42,1,A1
1959,1959,Unknown Suspect,28,1,A1
1960,1960,Unknown Suspect,29,1,A1
1961,1961,Unknown Suspect,43,1,A1
1962,1962,Unknown Suspect,45,1,A1
1963,1963,Unknown Suspect,27,1,A1
1964,1964,Unknown Suspect,29,1,A1
1965,1965,Unknown Suspect,35,1,A1
1966,1966,Unknown Suspect,26,1,A1
1967,1967,Unknown Suspect,23,1,A1
1968,1968,Unknown Suspect,22,1,A1
1969,1969,Unknown Suspect,34,1,A1
1970,1970,Unknown Suspect,32,1,A1
1971,1971,Unknown Suspect,33,1,A1
1972,1972,Unknown Suspect,32,1,A1
1973,1973,Unknown Suspect,43,1,A1
1974,1974,Unknown Suspect,37,1,A1
1975,1975,Unknown Suspect,45,1,A1
1976,1976,Unknown Suspect,44,1,A1
1977,1977,Unknown Suspect,23,1,A1
1978,1978,Unknown Suspect,39,1,A1
1979,1979,Unknown Suspect,27,1,A1
1980,1980,Unknown Suspect,27,1,A1
1981,1981,Unknown Suspect,44,1,A1
1982,1982,Unknown Suspect,43,1,A1
1983,1983,Unknown Suspect,31,1,A1
1984,1984,Unknown Suspect,31,1,A1
1985,1985,Unknown Suspect,33,1,A1
1986,1986,Unknown Suspect,35,1,A1
1987,1987,Unknown Suspect,45,1,A1
1988,1988,Unknown Suspect,40,1,A1
1989,1989,Unknown Suspect,32,1,A1
1990,1990,Unknown Suspect,22,1,A1
1991,1991,Unknown Suspect,45,1,A1
1992,1992,Unknown Suspect,37,1,A1
